seed,window,rate,k,tc,H,drift,J,tH,tD,tP,k_star
7,20,0.0005,2,1,-0.0,0.5392,0.0392,-0.0,0.5392,-0.5,3
7,20,0.0005,3,2,0.5917,0.5419,0.3411,0.5917,0.5419,-0.7925,3
7,20,0.0005,4,2,0.5917,0.5419,0.3411,0.5917,0.5419,-0.7925,3
7,21,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
7,21,0.0005,1,2,0.6194,0.2856,0.1125,0.6194,0.2856,-0.7925,3
7,21,0.0005,2,3,1.1982,0.4173,0.6155,1.1982,0.4173,-1.0,3
7,21,0.0005,3,4,1.7272,0.4248,0.991,1.7272,0.4248,-1.161,3
7,21,0.0005,4,4,1.7272,0.4248,0.991,1.7272,0.4248,-1.161,3
7,22,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
7,22,0.0005,1,2,0.3534,0.1197,-0.3194,0.3534,0.1197,-0.7925,3
7,22,0.0005,2,3,0.6998,0.1806,-0.1196,0.6998,0.1806,-1.0,3
7,22,0.0005,3,4,1.0389,0.2385,0.1164,1.0389,0.2385,-1.161,3
7,22,0.0005,4,4,1.0389,0.2385,0.1164,1.0389,0.2385,-1.161,3
7,23,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
7,23,0.0005,1,2,0.469,0.0514,-0.2721,0.469,0.0514,-0.7925,3
7,23,0.0005,2,2,0.469,0.1897,-0.1338,0.469,0.1897,-0.7925,3
7,23,0.0005,3,2,0.469,0.2669,-0.0566,0.469,0.2669,-0.7925,3
7,23,0.0005,4,2,0.469,0.2669,-0.0566,0.469,0.2669,-0.7925,3
7,24,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
7,24,0.0005,1,3,1.1887,0.2796,0.4683,1.1887,0.2796,-1.0,3
7,24,0.0005,2,4,1.7296,0.4368,1.0054,1.7296,0.4368,-1.161,3
7,24,0.0005,3,5,2.1887,0.5743,1.4705,2.1887,0.5743,-1.2925,3
7,24,0.0005,4,5,2.1887,0.5743,1.4705,2.1887,0.5743,-1.2925,3
7,25,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
7,25,0.0005,1,2,0.5917,0.3733,0.1725,0.5917,0.3733,-0.7925,3
7,25,0.0005,2,3,1.1488,0.3809,0.5297,1.1488,0.3809,-1.0,3
7,25,0.0005,3,3,1.1488,0.5156,0.6644,1.1488,0.5156,-1.0,3
7,25,0.0005,4,3,1.1488,0.5156,0.6644,1.1488,0.5156,-1.0,3
42,1,0.0005,0,1,-0.0,,-0.5,-0.0,0,-0.5,0
42,1,0.0005,1,2,0.172,,-0.6205,0.172,0,-0.7925,0
42,1,0.0005,2,3,0.2962,,-0.7038,0.2962,0,-1.0,0
42,1,0.0005,3,4,0.509,,-0.652,0.509,0,-1.161,0
42,1,0.0005,4,4,0.509,,-0.652,0.509,0,-1.161,0
42,2,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,2,0.0005,1,3,0.5036,0.1788,-0.3176,0.5036,0.1788,-1.0,4
42,2,0.0005,2,4,0.8776,0.2198,-0.0636,0.8776,0.2198,-1.161,4
42,2,0.0005,3,5,1.1983,0.2305,0.1363,1.1983,0.2305,-1.2925,4
42,2,0.0005,4,5,1.1983,0.2915,0.1973,1.1983,0.2915,-1.2925,4
42,3,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,3,0.0005,1,2,0.3534,0.1124,-0.3267,0.3534,0.1124,-0.7925,3
42,3,0.0005,2,3,0.6998,0.1136,-0.1866,0.6998,0.1136,-1.0,3
42,3,0.0005,3,4,1.0389,0.1137,-0.0084,1.0389,0.1137,-1.161,3
42,3,0.0005,4,4,1.0389,0.1137,-0.0084,1.0389,0.1137,-1.161,3
42,4,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,4,0.0005,1,2,0.3373,0.2541,-0.2011,0.3373,0.2541,-0.7925,3
42,4,0.0005,2,3,0.6686,0.2543,-0.0771,0.6686,0.2543,-1.0,3
42,4,0.0005,3,4,1.1863,0.2678,0.2931,1.1863,0.2678,-1.161,3
42,4,0.0005,4,4,1.1863,0.2678,0.2931,1.1863,0.2678,-1.161,3
42,5,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,5,0.0005,1,2,0.6098,0.1222,-0.0605,0.6098,0.1222,-0.7925,3
42,5,0.0005,2,3,1.054,0.1415,0.1955,1.054,0.1415,-1.0,3
42,5,0.0005,3,4,1.4789,0.1418,0.4597,1.4789,0.1418,-1.161,3
42,5,0.0005,4,4,1.4789,0.1418,0.4597,1.4789,0.1418,-1.161,3
42,6,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,6,0.0005,1,1,-0.0,0.2818,-0.2182,-0.0,0.2818,-0.5,3
42,6,0.0005,2,1,-0.0,0.3714,-0.1286,-0.0,0.3714,-0.5,3
42,6,0.0005,3,2,0.6292,0.3724,0.2091,0.6292,0.3724,-0.7925,3
42,6,0.0005,4,2,0.6292,0.3724,0.2091,0.6292,0.3724,-0.7925,3
42,7,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,7,0.0005,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,7,0.0005,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,7,0.0005,3,2,0.8524,0.124,0.1839,0.8524,0.124,-0.7925,3
42,7,0.0005,4,2,0.8524,0.124,0.1839,0.8524,0.124,-0.7925,3
42,8,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,8,0.0005,1,2,0.2975,0.1638,-0.3312,0.2975,0.1638,-0.7925,3
42,8,0.0005,2,3,0.5907,0.234,-0.1753,0.5907,0.234,-1.0,3
42,8,0.0005,3,3,0.5907,0.4452,0.0359,0.5907,0.4452,-1.0,3
42,8,0.0005,4,3,0.5907,0.4452,0.0359,0.5907,0.4452,-1.0,3
42,9,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
42,9,0.0005,1,3,0.8167,0.2164,0.0331,0.8167,0.2164,-1.0,2
42,9,0.0005,2,4,1.2075,0.2265,0.273,1.2075,0.2265,-1.161,2
42,9,0.0005,3,4,1.2075,0.2265,0.273,1.2075,0.2265,-1.161,2
42,9,0.0005,4,4,1.2075,0.2265,0.273,1.2075,0.2265,-1.161,2
42,10,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,10,0.0005,1,2,0.5033,0.2092,-0.08,0.5033,0.2092,-0.7925,3
42,10,0.0005,2,2,0.5033,0.2984,0.0092,0.5033,0.2984,-0.7925,3
42,10,0.0005,3,3,1.2244,0.4446,0.669,1.2244,0.4446,-1.0,3
42,10,0.0005,4,3,1.2244,0.4446,0.669,1.2244,0.4446,-1.0,3
42,11,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,11,0.0005,1,2,0.5033,0.0,-0.2892,0.5033,0,-0.7925,3
42,11,0.0005,2,3,0.9864,0.2413,0.2277,0.9864,0.2413,-1.0,3
42,11,0.0005,3,4,1.4466,0.263,0.5486,1.4466,0.263,-1.161,3
42,11,0.0005,4,4,1.4466,0.263,0.5486,1.4466,0.263,-1.161,3
42,12,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,12,0.0005,1,1,-0.0,0.2407,-0.2593,-0.0,0.2407,-0.5,3
42,12,0.0005,2,1,-0.0,0.3481,-0.1519,-0.0,0.3481,-0.5,3
42,12,0.0005,3,2,0.5033,0.3501,0.0609,0.5033,0.3501,-0.7925,3
42,12,0.0005,4,2,0.5033,0.3501,0.0609,0.5033,0.3501,-0.7925,3
42,13,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,13,0.0005,1,2,0.4395,0.2168,-0.1362,0.4395,0.2168,-0.7925,3
42,13,0.0005,2,3,0.8659,0.3122,0.1781,0.8659,0.3122,-1.0,3
42,13,0.0005,3,3,0.8659,0.3841,0.25,0.8659,0.3841,-1.0,3
42,13,0.0005,4,3,0.8659,0.3841,0.25,0.8659,0.3841,-1.0,3
42,14,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,14,0.0005,1,3,0.9913,0.2204,0.2117,0.9913,0.2204,-1.0,4
42,14,0.0005,2,4,1.5466,0.2463,0.6319,1.5466,0.2463,-1.161,4
42,14,0.0005,3,5,2.0458,0.4044,1.1577,2.0458,0.4044,-1.2925,4
42,14,0.0005,4,5,2.0458,0.5291,1.2824,2.0458,0.5291,-1.2925,4
42,15,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,15,0.0005,1,3,0.6144,0.1472,-0.2384,0.6144,0.1472,-1.0,4
42,15,0.0005,2,4,1.0975,0.167,0.1035,1.0975,0.167,-1.161,4
42,15,0.0005,3,5,1.3863,0.2434,0.3372,1.3863,0.2434,-1.2925,4
42,15,0.0005,4,6,1.4974,0.3191,0.4128,1.4974,0.3191,-1.4037,4
42,16,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,16,0.0005,1,3,0.9931,0.1333,0.1264,0.9931,0.1333,-1.0,4
42,16,0.0005,2,4,1.6212,0.1828,0.643,1.6212,0.1828,-1.161,4
42,16,0.0005,3,5,2.0649,0.2379,1.0103,2.0649,0.2379,-1.2925,4
42,16,0.0005,4,5,2.0649,0.3247,1.0971,2.0649,0.3247,-1.2925,4
42,17,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,17,0.0005,1,1,-0.0,0.3511,-0.1489,-0.0,0.3511,-0.5,3
42,17,0.0005,2,1,-0.0,0.5003,0.0003,-0.0,0.5003,-0.5,3
42,17,0.0005,3,2,0.7642,0.5003,0.472,0.7642,0.5003,-0.7925,3
42,17,0.0005,4,2,0.7642,0.5003,0.472,0.7642,0.5003,-0.7925,3
42,18,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,18,0.0005,1,3,0.7742,0.2895,0.0637,0.7742,0.2895,-1.0,3
42,18,0.0005,2,4,1.232,0.3821,0.4531,1.232,0.3821,-1.161,3
42,18,0.0005,3,5,1.668,0.3905,0.766,1.668,0.3905,-1.2925,3
42,18,0.0005,4,5,1.668,0.3905,0.766,1.668,0.3905,-1.2925,3
42,19,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,19,0.0005,1,2,0.4855,0.164,-0.143,0.4855,0.164,-0.7925,4
42,19,0.0005,2,3,0.953,0.1642,0.1172,0.953,0.1642,-1.0,4
42,19,0.0005,3,4,1.523,0.1736,0.5356,1.523,0.1736,-1.161,4
42,19,0.0005,4,5,1.6282,0.2508,0.5865,1.6282,0.2508,-1.2925,4
42,20,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,20,0.0005,1,2,0.5665,0.0368,-0.1892,0.5665,0.0368,-0.7925,4
42,20,0.0005,2,3,1.1033,0.056,0.1593,1.1033,0.056,-1.0,4
42,20,0.0005,3,3,1.1033,0.29,0.3933,1.1033,0.29,-1.0,4
42,20,0.0005,4,3,1.1033,0.3497,0.453,1.1033,0.3497,-1.0,4
42,21,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
42,21,0.0005,1,3,1.2244,0.2704,0.4948,1.2244,0.2704,-1.0,2
42,21,0.0005,2,4,1.8366,0.3124,0.988,1.8366,0.3124,-1.161,2
42,21,0.0005,3,4,1.8366,0.3124,0.988,1.8366,0.3124,-1.161,2
42,21,0.0005,4,4,1.8366,0.3124,0.988,1.8366,0.3124,-1.161,2
42,22,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,22,0.0005,1,1,-0.0,0.4369,-0.0631,-0.0,0.4369,-0.5,4
42,22,0.0005,2,1,-0.0,0.5974,0.0974,-0.0,0.5974,-0.5,4
42,22,0.0005,3,2,0.9183,0.6787,0.8045,0.9183,0.6787,-0.7925,4
42,22,0.0005,4,3,1.3516,0.7103,1.0619,1.3516,0.7103,-1.0,4
42,23,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
42,23,0.0005,1,3,1.0958,0.3898,0.4856,1.0958,0.3898,-1.0,4
42,23,0.0005,2,4,1.6858,0.5256,1.0504,1.6858,0.5256,-1.161,4
42,23,0.0005,3,4,1.6858,0.6311,1.1559,1.6858,0.6311,-1.161,4
42,23,0.0005,4,5,1.8676,0.6705,1.2456,1.8676,0.6705,-1.2925,4
42,24,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,24,0.0005,1,1,-0.0,0.3898,-0.1102,-0.0,0.3898,-0.5,3
42,24,0.0005,2,1,-0.0,0.5256,0.0256,-0.0,0.5256,-0.5,3
42,24,0.0005,3,2,0.6194,0.5726,0.3995,0.6194,0.5726,-0.7925,3
42,24,0.0005,4,2,0.6194,0.5726,0.3995,0.6194,0.5726,-0.7925,3
42,25,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
42,25,0.0005,1,2,0.5033,0.2407,-0.0485,0.5033,0.2407,-0.7925,3
42,25,0.0005,2,3,0.9864,0.3481,0.3345,0.9864,0.3481,-1.0,3
42,25,0.0005,3,3,0.9864,0.4348,0.4212,0.9864,0.4348,-1.0,3
42,25,0.0005,4,3,0.9864,0.4348,0.4212,0.9864,0.4348,-1.0,3
55,1,0.0005,0,1,-0.0,,-0.5,-0.0,0,-0.5,0
55,1,0.0005,1,3,0.3431,,-0.6569,0.3431,0,-1.0,0
55,1,0.0005,2,4,0.5132,,-0.6478,0.5132,0,-1.161,0
55,1,0.0005,3,5,0.7628,,-0.5297,0.7628,0,-1.2925,0
55,1,0.0005,4,6,0.7864,,-0.6173,0.7864,0,-1.4037,0
55,2,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,2,0.0005,1,3,0.3334,0.05,-0.6166,0.3334,0.05,-1.0,4
55,2,0.0005,2,4,0.6212,0.076,-0.4638,0.6212,0.076,-1.161,4
55,2,0.0005,3,5,0.9544,0.0875,-0.2506,0.9544,0.0875,-1.2925,4
55,2,0.0005,4,5,0.9544,0.159,-0.1791,0.9544,0.159,-1.2925,4
55,3,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,3,0.0005,1,3,0.6998,0.1361,-0.1641,0.6998,0.1361,-1.0,3
55,3,0.0005,2,4,1.2366,0.1917,0.2673,1.2366,0.1917,-1.161,3
55,3,0.0005,3,5,1.658,0.2086,0.5741,1.658,0.2086,-1.2925,3
55,3,0.0005,4,5,1.658,0.2086,0.5741,1.658,0.2086,-1.2925,3
55,4,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,4,0.0005,1,1,-0.0,0.2648,-0.2352,-0.0,0.2648,-0.5,3
55,4,0.0005,2,1,-0.0,0.385,-0.115,-0.0,0.385,-0.5,3
55,4,0.0005,3,1,-0.0,0.4618,-0.0382,-0.0,0.4618,-0.5,3
55,4,0.0005,4,1,-0.0,0.4618,-0.0382,-0.0,0.4618,-0.5,3
55,5,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,1
55,5,0.0005,1,2,0.4395,0.2168,-0.1362,0.4395,0.2168,-0.7925,1
55,5,0.0005,2,2,0.4395,0.2168,-0.1362,0.4395,0.2168,-0.7925,1
55,5,0.0005,3,2,0.4395,0.2168,-0.1362,0.4395,0.2168,-0.7925,1
55,5,0.0005,4,2,0.4395,0.2168,-0.1362,0.4395,0.2168,-0.7925,1
55,6,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,6,0.0005,1,2,0.6194,0.351,0.1779,0.6194,0.351,-0.7925,3
55,6,0.0005,2,2,0.6194,0.351,0.1779,0.6194,0.351,-0.7925,3
55,6,0.0005,3,3,1.1982,0.4582,0.6564,1.1982,0.4582,-1.0,3
55,6,0.0005,4,3,1.1982,0.4582,0.6564,1.1982,0.4582,-1.0,3
55,7,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,7,0.0005,1,3,0.8167,0.2222,0.0389,0.8167,0.2222,-1.0,4
55,7,0.0005,2,4,1.4183,0.3747,0.632,1.4183,0.3747,-1.161,4
55,7,0.0005,3,5,1.7807,0.3791,0.8673,1.7807,0.3791,-1.2925,4
55,7,0.0005,4,6,1.9473,0.3791,0.9227,1.9473,0.3791,-1.4037,4
55,8,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,8,0.0005,1,2,0.4138,0.2076,-0.1711,0.4138,0.2076,-0.7925,4
55,8,0.0005,2,3,0.8167,0.242,0.0587,0.8167,0.242,-1.0,4
55,8,0.0005,3,4,1.4183,0.2532,0.5105,1.4183,0.2532,-1.161,4
55,8,0.0005,4,4,1.4183,0.3091,0.5664,1.4183,0.3091,-1.161,4
55,9,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,9,0.0005,1,2,0.7219,0.1439,0.0733,0.7219,0.1439,-0.7925,3
55,9,0.0005,2,3,1.371,0.2224,0.5934,1.371,0.2224,-1.0,3
55,9,0.0005,3,3,1.371,0.3468,0.7178,1.371,0.3468,-1.0,3
55,9,0.0005,4,3,1.371,0.3468,0.7178,1.371,0.3468,-1.0,3
55,10,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
55,10,0.0005,1,3,0.7345,0.2435,-0.022,0.7345,0.2435,-1.0,2
55,10,0.0005,2,4,1.2917,0.2562,0.3869,1.2917,0.2562,-1.161,2
55,10,0.0005,3,4,1.2917,0.2562,0.3869,1.2917,0.2562,-1.161,2
55,10,0.0005,4,4,1.2917,0.2562,0.3869,1.2917,0.2562,-1.161,2
55,11,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,11,0.0005,1,2,0.2975,0.1959,-0.2991,0.2975,0.1959,-0.7925,3
55,11,0.0005,2,3,0.5907,0.2443,-0.165,0.5907,0.2443,-1.0,3
55,11,0.0005,3,4,1.4288,0.4641,0.7319,1.4288,0.4641,-1.161,3
55,11,0.0005,4,4,1.4288,0.4641,0.7319,1.4288,0.4641,-1.161,3
55,12,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,12,0.0005,1,2,0.5665,0.1198,-0.1062,0.5665,0.1198,-0.7925,3
55,12,0.0005,2,3,1.1033,0.1786,0.2819,1.1033,0.1786,-1.0,3
55,12,0.0005,3,4,1.8323,0.1953,0.8666,1.8323,0.1953,-1.161,3
55,12,0.0005,4,4,1.8323,0.1953,0.8666,1.8323,0.1953,-1.161,3
55,13,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,13,0.0005,1,2,0.5033,0.0288,-0.2604,0.5033,0.0288,-0.7925,3
55,13,0.0005,2,3,0.8031,0.1222,-0.0747,0.8031,0.1222,-1.0,3
55,13,0.0005,3,3,0.8031,0.4852,0.2883,0.8031,0.4852,-1.0,3
55,13,0.0005,4,3,0.8031,0.4852,0.2883,0.8031,0.4852,-1.0,3
55,14,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
55,14,0.0005,1,3,0.9464,0.1986,0.145,0.9464,0.1986,-1.0,2
55,14,0.0005,2,4,1.4838,0.2457,0.5685,1.4838,0.2457,-1.161,2
55,14,0.0005,3,4,1.4838,0.2457,0.5685,1.4838,0.2457,-1.161,2
55,14,0.0005,4,4,1.4838,0.2457,0.5685,1.4838,0.2457,-1.161,2
55,15,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,15,0.0005,1,3,0.4096,0.1934,-0.397,0.4096,0.1934,-1.0,3
55,15,0.0005,2,4,0.7483,0.2368,-0.1759,0.7483,0.2368,-1.161,3
55,15,0.0005,3,5,1.2754,0.3327,0.3156,1.2754,0.3327,-1.2925,3
55,15,0.0005,4,5,1.2754,0.3327,0.3156,1.2754,0.3327,-1.2925,3
55,16,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,16,0.0005,1,2,0.3912,0.1515,-0.2498,0.3912,0.1515,-0.7925,3
55,16,0.0005,2,3,0.7732,0.1531,-0.0737,0.7732,0.1531,-1.0,3
55,16,0.0005,3,3,0.7732,0.3005,0.0737,0.7732,0.3005,-1.0,3
55,16,0.0005,4,3,0.7732,0.3005,0.0737,0.7732,0.3005,-1.0,3
55,17,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
55,17,0.0005,1,1,-0.0,0.1989,-0.3011,-0.0,0.1989,-0.5,2
55,17,0.0005,2,1,-0.0,0.2856,-0.2144,-0.0,0.2856,-0.5,2
55,17,0.0005,3,1,-0.0,0.2856,-0.2144,-0.0,0.2856,-0.5,2
55,17,0.0005,4,1,-0.0,0.2856,-0.2144,-0.0,0.2856,-0.5,2
55,18,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,18,0.0005,1,2,0.6194,0.2856,0.1125,0.6194,0.2856,-0.7925,4
55,18,0.0005,2,3,0.9913,0.3553,0.3466,0.9913,0.3553,-1.0,4
55,18,0.0005,3,4,1.5466,0.475,0.8606,1.5466,0.475,-1.161,4
55,18,0.0005,4,5,1.8811,0.5306,1.1192,1.8811,0.5306,-1.2925,4
55,19,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,19,0.0005,1,2,0.3228,0.3289,-0.1408,0.3228,0.3289,-0.7925,4
55,19,0.0005,2,3,0.6402,0.3317,-0.0281,0.6402,0.3317,-1.0,4
55,19,0.0005,3,3,0.6402,0.4488,0.089,0.6402,0.4488,-1.0,4
55,19,0.0005,4,3,0.6402,0.5656,0.2058,0.6402,0.5656,-1.0,4
55,20,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,20,0.0005,1,1,-0.0,0.1734,-0.3266,-0.0,0.1734,-0.5,3
55,20,0.0005,2,1,-0.0,0.2479,-0.2521,-0.0,0.2479,-0.5,3
55,20,0.0005,3,2,0.5665,0.3543,0.1283,0.5665,0.3543,-0.7925,3
55,20,0.0005,4,2,0.5665,0.3543,0.1283,0.5665,0.3543,-0.7925,3
55,21,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,21,0.0005,1,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,21,0.0005,2,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,21,0.0005,3,2,0.5033,0.0288,-0.2604,0.5033,0.0288,-0.7925,3
55,21,0.0005,4,2,0.5033,0.0288,-0.2604,0.5033,0.0288,-0.7925,3
55,22,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
55,22,0.0005,1,3,1.5305,0.5974,1.1279,1.5305,0.5974,-1.0,2
55,22,0.0005,2,3,1.5305,1.0,1.5305,1.5305,1.0,-1.0,2
55,22,0.0005,3,3,1.5305,1.0,1.5305,1.5305,1.0,-1.0,2
55,22,0.0005,4,3,1.5305,1.0,1.5305,1.5305,1.0,-1.0,2
55,23,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,4
55,23,0.0005,1,3,1.0949,0.2987,0.3936,1.0949,0.2987,-1.0,4
55,23,0.0005,2,4,1.6106,0.6409,1.0905,1.6106,0.6409,-1.161,4
55,23,0.0005,3,4,1.6106,0.6409,1.0905,1.6106,0.6409,-1.161,4
55,23,0.0005,4,5,1.7534,0.7043,1.1652,1.7534,0.7043,-1.2925,4
55,24,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,2
55,24,0.0005,1,1,-0.0,0.4001,-0.0999,-0.0,0.4001,-0.5,2
55,24,0.0005,2,1,-0.0,0.5069,0.0069,-0.0,0.5069,-0.5,2
55,24,0.0005,3,1,-0.0,0.5069,0.0069,-0.0,0.5069,-0.5,2
55,24,0.0005,4,1,-0.0,0.5069,0.0069,-0.0,0.5069,-0.5,2
55,25,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
55,25,0.0005,1,2,0.65,0.298,0.1555,0.65,0.298,-0.7925,3
55,25,0.0005,2,3,1.2516,0.4369,0.6885,1.2516,0.4369,-1.0,3
55,25,0.0005,3,4,1.7925,0.5579,1.1894,1.7925,0.5579,-1.161,3
55,25,0.0005,4,4,1.7925,0.5579,1.1894,1.7925,0.5579,-1.161,3
123,1,0.0005,0,1,-0.0,,-0.5,-0.0,0,-0.5,3
123,1,0.0005,1,2,0.4187,,-0.3738,0.4187,0,-0.7925,3
123,1,0.0005,2,3,0.7356,,-0.2644,0.7356,0,-1.0,3
123,1,0.0005,3,4,1.0775,,-0.0835,1.0775,0,-1.161,3
123,1,0.0005,4,4,1.0775,,-0.0835,1.0775,0,-1.161,3
123,2,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,2,0.0005,1,2,0.6064,0.3428,0.1567,0.6064,0.3428,-0.7925,3
123,2,0.0005,2,3,1.1439,0.3635,0.5074,1.1439,0.3635,-1.0,3
123,2,0.0005,3,4,1.4667,0.3641,0.6698,1.4667,0.3641,-1.161,3
123,2,0.0005,4,4,1.4667,0.3641,0.6698,1.4667,0.3641,-1.161,3
123,3,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,3,0.0005,1,2,0.5436,0.3701,0.1212,0.5436,0.3701,-0.7925,3
123,3,0.0005,2,3,0.9406,0.3777,0.3183,0.9406,0.3777,-1.0,3
123,3,0.0005,3,4,1.5284,0.3963,0.7637,1.5284,0.3963,-1.161,3
123,3,0.0005,4,4,1.5284,0.3963,0.7637,1.5284,0.3963,-1.161,3
123,4,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,4,0.0005,1,3,1.087,0.2414,0.3284,1.087,0.2414,-1.0,3
123,4,0.0005,2,4,1.7798,0.3443,0.9631,1.7798,0.3443,-1.161,3
123,4,0.0005,3,5,2.0182,0.3554,1.0811,2.0182,0.3554,-1.2925,3
123,4,0.0005,4,5,2.0182,0.3554,1.0811,2.0182,0.3554,-1.2925,3
123,5,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,5,0.0005,1,1,-0.0,0.3821,-0.1179,-0.0,0.3821,-0.5,3
123,5,0.0005,2,1,-0.0,0.5766,0.0766,-0.0,0.5766,-0.5,3
123,5,0.0005,3,1,-0.0,0.6141,0.1141,-0.0,0.6141,-0.5,3
123,5,0.0005,4,1,-0.0,0.6141,0.1141,-0.0,0.6141,-0.5,3
123,6,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,6,0.0005,1,2,0.6666,0.3049,0.179,0.6666,0.3049,-0.7925,3
123,6,0.0005,2,3,1.2799,0.4478,0.7277,1.2799,0.4478,-1.0,3
123,6,0.0005,3,4,1.5104,0.4799,0.8293,1.5104,0.4799,-1.161,3
123,6,0.0005,4,4,1.5104,0.4799,0.8293,1.5104,0.4799,-1.161,3
123,7,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,7,0.0005,1,2,0.3373,0.1492,-0.306,0.3373,0.1492,-0.7925,3
123,7,0.0005,2,3,0.6686,0.2262,-0.1052,0.6686,0.2262,-1.0,3
123,7,0.0005,3,4,0.9934,0.2263,0.0587,0.9934,0.2263,-1.161,3
123,7,0.0005,4,4,0.9934,0.2263,0.0587,0.9934,0.2263,-1.161,3
123,8,0.0005,0,1,-0.0,0.0,-0.5,-0.0,0,-0.5,3
123,8,0.0005,1,2,0.5665,0.3145,0.0885,0.5665,0.3145,-0.7925,3
123,8,0.0005,2,3,1.1033,0.3345,0.4378,1.1033,0.3345,-1.0,3
123,8,0.0005,3,4,1.8323,0.4821,1.1534,1.8323,0.4821,-1.161,3
