cond,seed,cid,window,drift,exc,degree,n_partner,n_core,atom
A,0,43,24,5.7374784193556065,223.11608235180333,10,1,5,FND.ahistorical
A,0,47,24,15.28982616992394,225.40580758895194,2,0,3,ACT.create
A,0,66,24,5.7374784193556065,230.4504090842431,5,0,5,FND.ahistorical
A,0,70,24,37.90617450156658,223.89356627978867,4,0,4,LOG.effect
A,0,80,24,158.5039004914351,223.40965696000404,2,0,2,PRP.new
A,0,81,24,158.5039004914351,224.9768004789167,2,0,2,PRP.new
A,0,84,24,5.7374784193556065,228.22649752776545,6,0,5,FND.ahistorical
A,0,87,24,37.90617450156658,232.1910965289041,5,0,4,LOG.effect
A,0,88,24,158.5039004914351,224.59240462436242,2,1,2,PRP.new
A,0,90,24,1.0031272857684912,220.89411724605816,2,0,3,ACT.agitate
A,0,91,24,37.90617450156658,231.23483299040151,6,0,4,LOG.effect
A,0,96,24,158.5039004914351,221.00947545428045,6,1,2,PRP.new
A,0,100,24,5.7374784193556065,224.71311607361434,6,0,5,FND.ahistorical
A,0,101,24,5.7374784193556065,221.41760546634873,10,0,5,FND.ahistorical
A,0,102,24,5.7374784193556065,227.4169914741259,5,1,5,FND.ahistorical
A,0,105,24,39.20737797964549,229.42810564245167,4,0,2,COG.enlightenment
A,0,106,24,158.5039004914351,225.03916328982848,2,0,2,PRP.new
A,0,0,25,6.11575655764919,278.13713253532444,2,0,5,FND.ahistorical
A,0,2,25,6.11575655764919,271.4063878271184,7,0,5,FND.ahistorical
A,0,30,25,42.95832392230286,278.99581061749745,2,0,2,COG.enlightenment
A,0,31,25,6.11575655764919,280.1354628820458,8,0,5,FND.ahistorical
A,0,32,25,6.11575655764919,276.80731462613255,7,0,5,FND.ahistorical
A,0,33,25,39.06948722420365,279.4814603536229,4,0,4,LOG.effect
A,0,43,25,6.11575655764919,278.8192673558233,4,0,5,FND.ahistorical
A,0,47,25,16.87703980952816,279.605731087045,6,0,3,ACT.create
A,0,66,25,6.11575655764919,280.20689781362603,7,0,5,FND.ahistorical
A,0,70,25,39.06948722420365,280.2068650499442,8,0,4,LOG.effect
A,0,81,25,142.91136709758956,273.26719968532984,3,0,2,PRP.new
A,0,84,25,6.11575655764919,279.67287317219814,5,0,5,FND.ahistorical
A,0,87,25,39.06948722420365,279.6275279380009,5,0,4,LOG.effect
A,0,88,25,142.91136709758956,271.86540113310406,3,0,2,PRP.new
A,0,90,25,1.0132403320060424,271.9982657354221,2,0,3,ACT.agitate
A,0,91,25,39.06948722420365,273.6267927705642,9,0,4,LOG.effect
A,0,100,25,6.11575655764919,273.50448317073483,3,0,5,FND.ahistorical
A,0,101,25,6.11575655764919,276.232690449889,7,0,5,FND.ahistorical
A,0,102,25,6.11575655764919,279.6903748304736,4,0,5,FND.ahistorical
A,0,105,25,42.95832392230286,277.32602226159486,6,0,2,COG.enlightenment
A,0,106,25,142.91136709758956,280.1151043049633,2,0,2,PRP.new
A,0,107,25,42.95832392230286,280.0233572495554,4,0,2,COG.enlightenment
A,0,109,25,42.95832392230286,280.18339584858444,2,0,2,COG.enlightenment
A,0,111,25,42.95832392230286,276.4185329662631,7,0,3,COG.enlightenment
A,0,114,25,142.91136709758956,271.38836687351784,4,0,2,PRP.new
A,0,0,26,6.5457643313319736,276.47092455162226,10,1,5,FND.ahistorical
A,0,2,26,6.5457643313319736,279.3165913867989,9,0,5,FND.ahistorical
A,0,30,26,47.431369084622105,280.4528877422,2,0,2,COG.enlightenment
A,0,31,26,6.5457643313319736,274.9749368744753,2,0,5,FND.ahistorical
A,0,32,26,6.5457643313319736,274.97294649440266,3,0,5,FND.ahistorical
A,0,33,26,40.620266623406756,275.38041193469195,5,0,4,LOG.effect
A,0,43,26,6.5457643313319736,283.1777929248797,7,0,5,FND.ahistorical
A,0,47,26,18.28637502684805,280.4343505478652,4,0,3,ACT.create
A,0,66,26,6.5457643313319736,281.48910750942696,5,0,5,FND.ahistorical
A,0,70,26,40.620266623406756,275.8610561387102,4,0,4,LOG.effect
A,0,84,26,6.5457643313319736,277.56733773440476,6,0,5,FND.ahistorical
A,0,87,26,40.620266623406756,280.8819836416842,7,0,4,LOG.effect
A,0,88,26,129.26938066199313,280.14205012467323,3,0,2,PRP.new
A,0,90,26,1.023637046707041,282.6841474221342,2,0,3,ACT.agitate
A,0,91,26,40.620266623406756,275.7025997593077,7,0,4,LOG.effect
A,0,100,26,6.5457643313319736,279.03052096962165,4,0,5,FND.ahistorical
A,0,101,26,6.5457643313319736,280.6100990069451,9,1,5,FND.ahistorical
A,0,102,26,6.5457643313319736,283.17295974924684,5,0,5,FND.ahistorical
A,0,105,26,47.431369084622105,280.55106963227286,7,0,2,COG.enlightenment
A,0,106,26,129.26938066199313,275.36495992290827,2,0,2,PRP.new
A,0,111,26,47.431369084622105,276.9589939228284,4,0,3,COG.enlightenment
A,0,114,26,129.26938066199313,276.0060977399365,4,0,2,PRP.new
A,0,115,26,129.26938066199313,281.1789668879197,2,0,2,PRP.new
A,0,0,27,7.053316835148822,259.6761411128583,12,0,5,FND.ahistorical
A,0,2,27,7.053316835148822,272.3008805565718,7,0,5,FND.ahistorical
A,0,31,27,7.053316835148822,260.8979208089064,4,0,5,FND.ahistorical
A,0,32,27,7.053316835148822,260.03989736101687,5,0,5,FND.ahistorical
A,0,33,27,43.17843913074627,259.6890219179795,8,0,4,LOG.effect
A,0,43,27,7.053316835148822,273.3329841470041,3,0,5,FND.ahistorical
A,0,47,27,19.712463827717016,262.6050920072798,4,0,3,ACT.create
A,0,66,27,7.053316835148822,273.1660010351347,8,0,5,FND.ahistorical
A,0,70,27,43.17843913074627,261.7252709158531,4,0,4,LOG.effect
A,0,84,27,7.053316835148822,270.5446432119934,7,0,5,FND.ahistorical
A,0,87,27,43.17843913074627,273.28551106704083,5,0,4,LOG.effect
A,0,88,27,117.02999452482094,273.0813384539341,3,0,2,PRP.new
A,0,90,27,1.050120688763562,262.66356346680914,3,0,3,ACT.agitate
A,0,91,27,43.17843913074627,269.22851094966063,3,0,4,LOG.effect
A,0,100,27,7.053316835148822,270.4770563148977,6,0,5,FND.ahistorical
A,0,101,27,7.053316835148822,271.5011627681608,6,0,5,FND.ahistorical
A,0,102,27,7.053316835148822,260.67575558589937,8,0,5,FND.ahistorical
A,0,105,27,52.39217087815355,264.058924292259,5,0,2,COG.enlightenment
A,0,106,27,117.02999452482094,264.56885136772325,4,0,2,PRP.new
A,0,111,27,52.39217087815355,271.49595677342353,4,0,3,COG.enlightenment
A,0,115,27,117.02999452482094,259.6775940239487,2,0,2,PRP.new
A,0,119,27,117.02999452482094,259.88751986799,3,0,2,PRP.new
A,0,120,27,52.39217087815355,271.7687725304712,4,0,2,COG.enlightenment
A,0,0,28,7.540270680922813,240.37865338021768,5,0,5,FND.ahistorical
A,0,2,28,7.540270680922813,251.31485587407101,3,0,5,FND.ahistorical
A,0,31,28,7.540270680922813,249.61817038230745,9,1,5,FND.ahistorical
A,0,32,28,7.540270680922813,241.86058941916878,6,1,5,FND.ahistorical
A,0,33,28,46.881318901106084,244.74810066128558,4,1,4,LOG.effect
A,0,43,28,7.540270680922813,240.42464967368193,9,0,5,FND.ahistorical
A,0,47,28,21.3184454857956,246.3448978153969,2,0,3,ACT.create
A,0,66,28,7.540270680922813,246.23978290574286,4,0,5,FND.ahistorical
A,0,70,28,46.881318901106084,249.49061330892607,8,0,4,LOG.effect
A,0,84,28,7.540270680922813,249.69231756554686,7,1,5,FND.ahistorical
A,0,87,28,46.881318901106084,248.45790780140095,2,0,4,LOG.effect
A,0,88,28,106.29985901902468,249.1934166919224,3,1,2,PRP.new
A,0,90,28,1.0942900395066957,247.66269448359986,2,0,3,ACT.agitate
A,0,91,28,46.881318901106084,247.89405320134352,6,0,4,LOG.effect
A,0,100,28,7.540270680922813,245.43936606125965,5,0,5,FND.ahistorical
A,0,101,28,7.540270680922813,250.19475225397215,6,0,5,FND.ahistorical
A,0,102,28,7.540270680922813,246.0863820154326,8,0,5,FND.ahistorical
A,0,105,28,47.37306702591254,247.88715666300692,4,1,2,COG.enlightenment
A,0,106,28,106.29985901902468,244.5602120472441,3,0,2,PRP.new
A,0,119,28,106.29985901902468,243.81463843064427,2,0,2,PRP.new
A,0,120,28,47.37306702591254,247.80661673337153,4,0,2,COG.enlightenment
A,0,121,28,7.540270680922813,240.4122747261543,8,1,5,FND.ahistorical
A,0,122,28,226.94631396901846,243.5194923135188,4,1,2,PER.hear
A,0,124,28,226.94631396901846,244.73003436378684,3,0,2,PER.hear
A,0,125,28,226.94631396901846,249.64346607686122,4,0,2,PER.hear
A,0,0,29,8.157341949446035,205.36126690533627,3,0,5,FND.ahistorical
A,0,2,29,8.157341949446035,206.73940173788907,10,0,5,FND.ahistorical
A,0,31,29,8.157341949446035,210.7781343177974,10,0,5,FND.ahistorical
A,0,32,29,8.157341949446035,209.94751189388774,4,0,5,FND.ahistorical
A,0,33,29,49.79499880671948,212.21675838415604,1,0,4,LOG.effect
A,0,43,29,8.157341949446035,212.3193254850978,5,0,5,FND.ahistorical
A,0,47,29,22.913649649517858,210.1167150650737,2,0,3,ACT.create
A,0,66,29,8.157341949446035,210.92405303266304,8,0,5,FND.ahistorical
A,0,70,29,49.79499880671948,209.52279119995717,4,0,4,LOG.effect
A,0,84,29,8.157341949446035,207.6421344224752,10,0,5,FND.ahistorical
A,0,87,29,49.79499880671948,205.44237504665006,6,0,4,LOG.effect
A,0,90,29,1.1533424862254935,208.94638938238023,6,0,3,ACT.agitate
A,0,91,29,49.79499880671948,212.352753295075,7,0,4,LOG.effect
A,0,100,29,8.157341949446035,206.37445453353104,10,0,5,FND.ahistorical
A,0,101,29,8.157341949446035,210.28391665574446,5,0,5,FND.ahistorical
A,0,102,29,8.157341949446035,207.66250717263034,10,0,5,FND.ahistorical
A,0,105,29,42.89981010487297,210.47249465972413,2,0,2,COG.enlightenment
A,0,106,29,97.81006532497791,210.40330101298156,3,0,2,PRP.new
A,0,121,29,8.157341949446035,209.96084891098428,6,0,5,FND.ahistorical
A,0,128,29,1.0,210.01578000688278,6,0,5,PER.see
A,0,0,30,8.755989084110194,267.42336352832183,2,0,5,FND.ahistorical
A,0,2,30,8.755989084110194,266.16307522818465,4,0,5,FND.ahistorical
A,0,31,30,8.755989084110194,269.2273369568585,3,0,5,FND.ahistorical
A,0,32,30,8.755989084110194,265.4473994385106,8,0,5,FND.ahistorical
A,0,33,30,53.654166052700674,265.3870285504197,6,1,4,LOG.effect
A,0,43,30,8.755989084110194,270.96634328565295,5,0,5,FND.ahistorical
A,0,47,30,24.518366129186127,268.9592414518244,11,0,3,ACT.create
A,0,66,30,8.755989084110194,266.2214389353753,3,0,5,FND.ahistorical
A,0,70,30,53.654166052700674,266.02299662978226,6,0,4,LOG.effect
A,0,84,30,8.755989084110194,268.8622133680479,9,0,5,FND.ahistorical
A,0,87,30,53.654166052700674,266.17087046167217,4,0,4,LOG.effect
A,0,90,30,1.2298732247511561,265.91927249389084,3,0,3,ACT.agitate
A,0,91,30,53.654166052700674,267.5542235302767,4,0,4,LOG.effect
A,0,100,30,8.755989084110194,270.93895829956966,3,0,5,FND.ahistorical
A,0,101,30,8.755989084110194,265.7817580927055,4,0,5,FND.ahistorical
A,0,102,30,8.755989084110194,266.40042816289343,6,0,5,FND.ahistorical
A,0,105,30,38.883688748222525,268.88619582905284,4,0,2,COG.enlightenment
A,0,121,30,8.755989084110194,268.5424645152248,3,0,5,FND.ahistorical
A,0,128,30,1.0,266.57946454552524,4,1,5,PER.see
A,0,129,30,38.883688748222525,265.2734905905389,6,0,2,COG.enlightenment
A,0,133,30,88.83424085263167,270.6819729015024,2,0,2,PRP.new
A,0,134,30,53.654166052700674,270.7579589756722,4,0,4,LOG.effect
A,0,135,30,8.755989084110194,265.8657327482625,7,0,5,FND.ahistorical
A,0,136,30,1.0,269.13633516066335,4,0,5,PER.see
A,0,137,30,88.83424085263167,270.6432747290317,4,0,2,PRP.new
A,0,0,31,9.465282660220907,197.95260105550966,6,0,5,FND.ahistorical
A,0,2,31,9.465282660220907,195.89310563635158,4,0,5,FND.ahistorical
A,0,31,31,9.465282660220907,201.7448014922491,3,0,5,FND.ahistorical
A,0,32,31,9.465282660220907,201.7007027771782,2,0,5,FND.ahistorical
A,0,33,31,58.41542231199682,195.86983004553616,5,0,4,LOG.effect
A,0,43,31,9.465282660220907,200.76354109761303,6,0,5,FND.ahistorical
A,0,47,31,26.35077745111589,198.12430244816733,1,0,3,ACT.create
A,0,66,31,9.465282660220907,195.60915082840648,6,0,5,FND.ahistorical
A,0,70,31,58.41542231199682,196.22316437152767,8,0,4,LOG.effect
A,0,84,31,9.465282660220907,197.0159680284741,5,0,5,FND.ahistorical
A,0,87,31,58.41542231199682,195.50512290511193,5,0,4,LOG.effect
A,0,91,31,58.41542231199682,195.85239380603764,7,0,4,LOG.effect
A,0,100,31,9.465282660220907,203.73149204704447,14,0,5,FND.ahistorical
A,0,101,31,9.465282660220907,196.51199065191716,6,0,5,FND.ahistorical
A,0,102,31,9.465282660220907,199.04012059467144,3,0,5,FND.ahistorical
A,0,105,31,35.2118505581057,197.31788241912307,2,0,2,COG.enlightenment
A,0,121,31,9.465282660220907,198.54579154921453,12,0,5,FND.ahistorical
A,0,128,31,1.0,200.09801964588354,12,0,5,PER.see
A,0,134,31,58.41542231199682,196.58069427440745,3,0,4,LOG.effect
A,0,135,31,9.465282660220907,201.47312615647343,13,0,5,FND.ahistorical
A,0,136,31,1.0,197.63983689944337,6,0,5,PER.see
A,0,137,31,80.0508167673685,203.29480019595343,7,0,2,PRP.new
A,0,0,32,10.05342410424509,217.47690707538064,6,1,5,FND.ahistorical
A,0,2,32,10.05342410424509,215.93856288535932,1,0,5,FND.ahistorical
A,0,31,32,10.05342410424509,208.54674590242303,4,0,5,FND.ahistorical
A,0,32,32,10.05342410424509,212.6690728053858,5,0,5,FND.ahistorical
A,0,33,32,64.01615030732599,216.02709707657954,2,0,4,LOG.effect
A,0,43,32,10.05342410424509,212.5995938865268,5,0,5,FND.ahistorical
A,0,47,32,28.499342732567627,214.46003721008978,3,0,3,ACT.create
A,0,66,32,10.05342410424509,216.6378622253863,4,1,5,FND.ahistorical
A,0,70,32,64.01615030732599,209.0909037700051,2,0,4,LOG.effect
A,0,84,32,10.05342410424509,215.50326693263327,4,0,5,FND.ahistorical
A,0,87,32,64.01615030732599,212.59787040949993,5,0,4,LOG.effect
A,0,91,32,64.01615030732599,210.01775472951124,6,0,4,LOG.effect
A,0,100,32,10.05342410424509,214.40986302056288,5,1,5,FND.ahistorical
A,0,101,32,10.05342410424509,215.36904675183771,11,0,5,FND.ahistorical
A,0,102,32,10.05342410424509,216.7056176058207,6,0,5,FND.ahistorical
A,0,128,32,1.0036743698114687,214.76562269834267,4,0,5,PER.see
A,0,134,32,64.01615030732599,208.6522411647387,6,0,4,LOG.effect
A,0,135,32,10.05342410424509,210.69884294803404,4,1,5,FND.ahistorical
A,0,136,32,1.0036743698114687,216.7660111746386,6,0,5,PER.see
A,0,142,32,10.05342410424509,211.73206029242266,4,0,5,FND.ahistorical
A,0,143,32,10.05342410424509,210.05618941355795,8,0,5,FND.ahistorical
A,0,0,33,10.849876592124705,210.27462566500947,5,0,5,FND.ahistorical
A,0,2,33,10.849876592124705,215.61235033737103,6,0,5,FND.ahistorical
A,0,31,33,10.849876592124705,209.6472128981074,3,0,5,FND.ahistorical
A,0,32,33,10.849876592124705,215.82222624068189,5,0,5,FND.ahistorical
A,0,33,33,70.40207173409472,210.00645452757425,5,0,4,LOG.effect
A,0,43,33,10.849876592124705,210.13010107560325,7,0,5,FND.ahistorical
A,0,47,33,30.89815122244755,221.5079350351529,7,0,3,ACT.create
A,0,66,33,10.849876592124705,217.6998209207891,5,0,5,FND.ahistorical
A,0,70,33,70.40207173409472,214.1843385594605,8,0,4,LOG.effect
A,0,84,33,10.849876592124705,212.31899264662525,4,0,5,FND.ahistorical
A,0,87,33,70.40207173409472,218.53693536977258,4,0,4,LOG.effect
A,0,100,33,10.849876592124705,219.36428396444603,9,0,5,FND.ahistorical
A,0,101,33,10.849876592124705,219.5051026684261,4,0,5,FND.ahistorical
A,0,102,33,10.849876592124705,215.2867942133209,4,0,5,FND.ahistorical
A,0,128,33,1.0164536239847175,220.41496664087754,6,0,5,PER.see
A,0,134,33,70.40207173409472,219.28080730678045,2,0,4,LOG.effect
A,0,135,33,10.849876592124705,220.64677159166163,9,0,5,FND.ahistorical
A,0,136,33,1.0164536239847175,218.10677086317222,4,0,5,PER.see
A,0,142,33,10.849876592124705,216.6629541210345,8,0,5,FND.ahistorical
A,0,143,33,10.849876592124705,221.60594262721835,5,0,5,FND.ahistorical
A,0,0,34,11.795834827761183,220.04471576830394,8,0,5,FND.ahistorical
A,0,2,34,11.795834827761183,221.96347780521296,3,0,5,FND.ahistorical
A,0,31,34,11.795834827761183,217.4303868999552,7,0,5,FND.ahistorical
A,0,32,34,11.795834827761183,222.60966838458074,5,0,5,FND.ahistorical
A,0,33,34,80.22968726479505,219.2255179087757,4,0,4,LOG.effect
A,0,43,34,11.795834827761183,216.81518296355918,6,0,5,FND.ahistorical
A,0,47,34,33.67162110637763,219.72932426068945,6,0,3,ACT.create
A,0,66,34,11.795834827761183,220.29183060565956,6,0,5,FND.ahistorical
A,0,70,34,80.22968726479505,221.23885882899012,4,0,4,LOG.effect
A,0,84,34,11.795834827761183,217.49415455019704,6,0,5,FND.ahistorical
A,0,87,34,80.22968726479505,222.98900236895457,5,0,4,LOG.effect
A,0,100,34,11.795834827761183,219.64726899396888,3,0,5,FND.ahistorical
A,0,101,34,11.795834827761183,221.86994746471782,2,0,5,FND.ahistorical
A,0,102,34,11.795834827761183,222.57001298561977,5,0,5,FND.ahistorical
A,0,128,34,1.0304802595741982,219.6524190755466,4,0,5,PER.see
A,0,134,34,80.22968726479505,222.88843080177392,3,0,4,LOG.effect
A,0,136,34,1.0304802595741982,221.81607550336014,6,0,5,PER.see
A,0,142,34,11.795834827761183,219.64213272137593,8,0,5,FND.ahistorical
A,0,143,34,11.795834827761183,223.0113898663743,4,0,5,FND.ahistorical
A,0,144,34,65.0311615815685,219.72673073224945,4,0,2,PRP.new
A,0,145,34,65.0311615815685,219.07525443895702,4,0,2,PRP.new
A,0,146,34,29.015599374507673,221.97834722592583,2,0,2,COG.enlightenment
A,0,147,34,65.0311615815685,221.83563557156833,4,0,2,PRP.new
A,0,0,35,13.085353814145389,249.61279685234342,5,0,5,FND.ahistorical
A,0,2,35,13.085353814145389,254.96624590434186,10,0,5,FND.ahistorical
A,0,31,35,13.085353814145389,252.10232728429838,5,0,5,FND.ahistorical
A,0,32,35,13.085353814145389,256.15510017959303,5,0,5,FND.ahistorical
A,0,33,35,89.37117840174449,255.0200399973105,3,0,4,LOG.effect
A,0,43,35,13.085353814145389,255.15555195356183,3,0,5,FND.ahistorical
A,0,66,35,13.085353814145389,254.89325611925582,3,0,5,FND.ahistorical
A,0,70,35,89.37117840174449,257.1807249746614,6,0,4,LOG.effect
A,0,84,35,13.085353814145389,255.07956626507604,5,0,5,FND.ahistorical
A,0,87,35,89.37117840174449,256.8386538140681,6,0,4,LOG.effect
A,0,100,35,13.085353814145389,251.2589326144389,4,0,5,FND.ahistorical
A,0,101,35,13.085353814145389,257.6595365460781,4,0,5,FND.ahistorical
A,0,102,35,13.085353814145389,257.4396276545574,9,0,5,FND.ahistorical
A,0,128,35,1.0725137905764461,252.5288051789654,6,0,5,PER.see
A,0,134,35,89.37117840174449,253.5211638307086,7,0,4,LOG.effect
A,0,136,35,1.0725137905764461,253.5147647833662,4,0,5,PER.see
A,0,142,35,13.085353814145389,251.46936479896797,6,1,5,FND.ahistorical
A,0,143,35,13.085353814145389,253.1752561630062,4,0,5,FND.ahistorical
A,0,144,35,58.62804542341165,250.86410627276706,3,0,2,PRP.new
A,0,145,35,58.62804542341165,254.8048991689805,3,0,2,PRP.new
A,0,146,35,26.214039437056908,258.2911828051509,3,0,2,COG.enlightenment
A,0,147,35,58.62804542341165,256.4905190559573,5,0,2,PRP.new
A,0,150,35,58.62804542341165,250.0269407050294,3,0,2,PRP.new
A,0,151,35,58.62804542341165,253.74675687945722,5,1,2,PRP.new
A,0,156,35,58.62804542341165,250.22592600189984,2,0,2,PRP.new
A,0,157,35,26.214039437056908,252.63287561803915,4,0,3,COG.enlightenment
A,0,159,35,165.7148628834145,255.36448722273343,3,1,2,PER.hear
A,0,160,35,58.62804542341165,257.9533521201881,4,0,2,PRP.new
A,0,0,36,14.49779313146751,208.73956692066105,5,0,5,FND.ahistorical
A,0,2,36,14.49779313146751,216.5592104758287,8,0,5,FND.ahistorical
A,0,31,36,14.49779313146751,202.94885015329066,5,0,5,FND.ahistorical
A,0,32,36,14.49779313146751,218.4095032696698,2,0,5,FND.ahistorical
A,0,33,36,97.74852524154248,203.14960007547683,1,0,4,LOG.effect
A,0,43,36,14.49779313146751,206.8087822444719,2,0,5,FND.ahistorical
A,0,66,36,14.49779313146751,209.74037909606938,6,0,5,FND.ahistorical
A,0,70,36,97.74852524154248,206.19400970293128,8,0,4,LOG.effect
A,0,84,36,14.49779313146751,218.25743189418057,4,0,5,FND.ahistorical
A,0,87,36,97.74852524154248,209.90473701864164,10,0,4,LOG.effect
A,0,100,36,14.49779313146751,211.4839328786188,4,0,5,FND.ahistorical
A,0,101,36,14.49779313146751,210.62392252446307,5,0,5,FND.ahistorical
A,0,102,36,14.49779313146751,202.86309982724202,3,0,5,FND.ahistorical
A,0,128,36,1.142037795193474,206.8555655307129,6,0,5,PER.see
A,0,134,36,97.74852524154248,215.36636307080093,4,0,4,LOG.effect
A,0,136,36,1.142037795193474,216.6876529677416,12,0,5,PER.see
A,0,142,36,14.49779313146751,213.70704847187938,12,0,5,FND.ahistorical
A,0,143,36,14.49779313146751,216.2698745664054,6,0,5,FND.ahistorical
A,0,144,36,52.865240881070484,215.59671457570764,2,0,2,PRP.new
A,0,146,36,23.69263549335122,213.4313117141498,2,0,2,COG.enlightenment
A,0,147,36,52.865240881070484,214.82904101506932,3,0,2,PRP.new
A,0,150,36,52.865240881070484,218.17602485065453,5,0,2,PRP.new
A,0,156,36,52.865240881070484,217.23169060518975,2,0,2,PRP.new
A,0,157,36,23.69263549335122,216.75375279552532,7,0,3,COG.enlightenment
A,0,159,36,149.24337659507304,216.5042588755667,2,0,2,PER.hear
A,0,160,36,52.865240881070484,217.25847227747172,3,0,2,PRP.new
A,0,0,37,16.082245974370977,213.48456129719892,4,0,5,FND.ahistorical
A,0,2,37,16.082245974370977,213.14371635830224,6,0,5,FND.ahistorical
A,0,31,37,16.082245974370977,212.1497297464929,3,0,5,FND.ahistorical
A,0,32,37,16.082245974370977,213.17654031496912,3,1,5,FND.ahistorical
A,0,33,37,105.28012170427048,216.48637466012997,4,0,4,LOG.effect
A,0,43,37,16.082245974370977,215.13159190487903,4,0,5,FND.ahistorical
A,0,66,37,16.082245974370977,216.0701357951919,6,0,5,FND.ahistorical
A,0,70,37,105.28012170427048,210.54690953425344,2,0,4,LOG.effect
A,0,84,37,16.082245974370977,214.59204949067086,5,0,5,FND.ahistorical
A,0,87,37,105.28012170427048,214.01613919477663,6,0,4,LOG.effect
A,0,100,37,16.082245974370977,216.57833457385487,5,0,5,FND.ahistorical
A,0,101,37,16.082245974370977,213.2081085589026,7,0,5,FND.ahistorical
A,0,102,37,16.082245974370977,214.42178443961086,7,0,5,FND.ahistorical
A,0,128,37,1.22360852825433,213.50758432249876,8,1,5,PER.see
A,0,134,37,105.28012170427048,211.97589760729258,5,0,4,LOG.effect
A,0,136,37,1.22360852825433,216.751373582437,8,0,5,PER.see
A,0,142,37,16.082245974370977,214.33160377355784,4,0,5,FND.ahistorical
A,0,143,37,16.082245974370977,212.2954672142651,6,0,5,FND.ahistorical
A,0,144,37,47.70249269222339,216.81019315506018,3,1,2,PRP.new
A,0,146,37,21.438800355670068,210.41414586182128,6,0,2,COG.enlightenment
A,0,147,37,47.70249269222339,210.35532423381258,2,1,2,PRP.new
