seed,window,rate,k,H,drift,type_count,J,term_H,term_drift,term_penalty,k_star
789,22,0.0005,4,-0.0,0.4067,1,-0.0933,-0.0,0.4067,-0.5,2
789,23,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
789,23,0.0005,1,0.6402,0.2479,3,-0.1119,0.6402,0.2479,-1.0,2
789,23,0.0005,2,1.1401,0.3592,4,0.3383,1.1401,0.3592,-1.161,2
789,23,0.0005,3,1.1401,0.3592,4,0.3383,1.1401,0.3592,-1.161,2
789,23,0.0005,4,1.1401,0.3592,4,0.3383,1.1401,0.3592,-1.161,2
789,24,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
789,24,0.0005,1,-0.0,0.2479,1,-0.2521,-0.0,0.2479,-0.5,2
789,24,0.0005,2,-0.0,0.3592,1,-0.1408,-0.0,0.3592,-0.5,2
789,24,0.0005,3,-0.0,0.3592,1,-0.1408,-0.0,0.3592,-0.5,2
789,24,0.0005,4,-0.0,0.3592,1,-0.1408,-0.0,0.3592,-0.5,2
789,25,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
789,25,0.0005,1,0.65,0.298,2,0.1555,0.65,0.298,-0.7925,2
789,25,0.0005,2,1.2516,0.4369,3,0.6885,1.2516,0.4369,-1.0,2
789,25,0.0005,3,1.2516,0.4369,3,0.6885,1.2516,0.4369,-1.0,2
789,25,0.0005,4,1.2516,0.4369,3,0.6885,1.2516,0.4369,-1.0,2
999,1,0.0005,0,-0.0,,1,-0.5,-0.0,0,-0.5,0
999,1,0.0005,1,0.1858,,2,-0.6067,0.1858,0,-0.7925,0
999,1,0.0005,2,0.3704,,3,-0.6296,0.3704,0,-1.0,0
999,1,0.0005,3,0.3704,,3,-0.6296,0.3704,0,-1.0,0
999,1,0.0005,4,0.3704,,3,-0.6296,0.3704,0,-1.0,0
999,2,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,2,0.0005,1,0.8877,0.2517,3,0.1394,0.8877,0.2517,-1.0,2
999,2,0.0005,2,1.441,0.3281,4,0.6081,1.441,0.3281,-1.161,2
999,2,0.0005,3,1.441,0.3281,4,0.6081,1.441,0.3281,-1.161,2
999,2,0.0005,4,1.441,0.3281,4,0.6081,1.441,0.3281,-1.161,2
999,3,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,3,0.0005,1,0.6098,0.1963,2,0.0136,0.6098,0.1963,-0.7925,2
999,3,0.0005,2,0.8842,0.2468,3,0.131,0.8842,0.2468,-1.0,2
999,3,0.0005,3,0.8842,0.2468,3,0.131,0.8842,0.2468,-1.0,2
999,3,0.0005,4,0.8842,0.2468,3,0.131,0.8842,0.2468,-1.0,2
999,4,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,4,0.0005,1,0.5436,0.371,2,0.1221,0.5436,0.371,-0.7925,2
999,4,0.0005,2,1.0613,0.3874,3,0.4487,1.0613,0.3874,-1.0,2
999,4,0.0005,3,1.0613,0.3874,3,0.4487,1.0613,0.3874,-1.0,2
999,4,0.0005,4,1.0613,0.3874,3,0.4487,1.0613,0.3874,-1.0,2
999,5,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
999,5,0.0005,1,0.5033,0.0183,2,-0.2709,0.5033,0.0183,-0.7925,4
999,5,0.0005,2,0.9864,0.0278,3,0.0142,0.9864,0.0278,-1.0,4
999,5,0.0005,3,0.9864,0.0278,3,0.0142,0.9864,0.0278,-1.0,4
999,5,0.0005,4,1.0975,0.1953,4,0.1318,1.0975,0.1953,-1.161,4
999,6,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
999,6,0.0005,1,0.3912,0.0499,2,-0.3514,0.3912,0.0499,-0.7925,4
999,6,0.0005,2,0.7732,0.0745,3,-0.1523,0.7732,0.0745,-1.0,4
999,6,0.0005,3,0.7732,0.0745,3,-0.1523,0.7732,0.0745,-1.0,4
999,6,0.0005,4,0.7732,0.1798,3,-0.047,0.7732,0.1798,-1.0,4
999,7,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,7,0.0005,1,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,2
999,7,0.0005,2,-0.0,0.2856,1,-0.2144,-0.0,0.2856,-0.5,2
999,7,0.0005,3,-0.0,0.2856,1,-0.2144,-0.0,0.2856,-0.5,2
999,7,0.0005,4,-0.0,0.2856,1,-0.2144,-0.0,0.2856,-0.5,2
999,8,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,8,0.0005,1,0.7219,0.3287,2,0.2581,0.7219,0.3287,-0.7925,2
999,8,0.0005,2,1.1568,0.4113,3,0.5681,1.1568,0.4113,-1.0,2
999,8,0.0005,3,1.1568,0.4113,3,0.5681,1.1568,0.4113,-1.0,2
999,8,0.0005,4,1.1568,0.4113,3,0.5681,1.1568,0.4113,-1.0,2
999,9,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,9,0.0005,1,1.0863,0.3862,3,0.4725,1.0863,0.3862,-1.0,2
999,9,0.0005,2,1.659,0.4041,4,0.9021,1.659,0.4041,-1.161,2
999,9,0.0005,3,1.659,0.4041,4,0.9021,1.659,0.4041,-1.161,2
999,9,0.0005,4,1.659,0.4041,4,0.9021,1.659,0.4041,-1.161,2
999,10,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,10,0.0005,1,0.4395,0.3597,2,0.0067,0.4395,0.3597,-0.7925,2
999,10,0.0005,2,0.8659,0.3908,3,0.2567,0.8659,0.3908,-1.0,2
999,10,0.0005,3,0.8659,0.3908,3,0.2567,0.8659,0.3908,-1.0,2
999,10,0.0005,4,0.8659,0.3908,3,0.2567,0.8659,0.3908,-1.0,2
999,11,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,11,0.0005,1,-0.0,0.2168,1,-0.2832,-0.0,0.2168,-0.5,2
999,11,0.0005,2,-0.0,0.3122,1,-0.1878,-0.0,0.3122,-0.5,2
999,11,0.0005,3,-0.0,0.3122,1,-0.1878,-0.0,0.3122,-0.5,2
999,11,0.0005,4,-0.0,0.3122,1,-0.1878,-0.0,0.3122,-0.5,2
999,12,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,12,0.0005,1,1.0,0.5579,2,0.7654,1.0,0.5579,-0.7925,2
999,12,0.0005,2,1.0,1.0,2,1.2075,1.0,1.0,-0.7925,2
999,12,0.0005,3,1.0,1.0,2,1.2075,1.0,1.0,-0.7925,2
999,12,0.0005,4,1.0,1.0,2,1.2075,1.0,1.0,-0.7925,2
999,13,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,13,0.0005,1,0.6194,0.5995,2,0.4264,0.6194,0.5995,-0.7925,2
999,13,0.0005,2,1.1982,0.8618,3,1.06,1.1982,0.8618,-1.0,2
999,13,0.0005,3,1.1982,0.8618,3,1.06,1.1982,0.8618,-1.0,2
999,13,0.0005,4,1.1982,0.8618,3,1.06,1.1982,0.8618,-1.0,2
999,14,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,14,0.0005,1,-0.0,0.2856,1,-0.2144,-0.0,0.2856,-0.5,2
999,14,0.0005,2,-0.0,0.4173,1,-0.0827,-0.0,0.4173,-0.5,2
999,14,0.0005,3,-0.0,0.4173,1,-0.0827,-0.0,0.4173,-0.5,2
999,14,0.0005,4,-0.0,0.4173,1,-0.0827,-0.0,0.4173,-0.5,2
999,15,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,15,0.0005,1,0.971,0.4863,2,0.6648,0.971,0.4863,-0.7925,2
999,15,0.0005,2,1.361,0.5579,3,0.9189,1.361,0.5579,-1.0,2
999,15,0.0005,3,1.361,0.5579,3,0.9189,1.361,0.5579,-1.0,2
999,15,0.0005,4,1.361,0.5579,3,0.9189,1.361,0.5579,-1.0,2
999,16,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,16,0.0005,1,0.9183,0.0588,2,0.1846,0.9183,0.0588,-0.7925,2
999,16,0.0005,2,1.585,0.2492,3,0.8342,1.585,0.2492,-1.0,2
999,16,0.0005,3,1.585,0.2492,3,0.8342,1.585,0.2492,-1.0,2
999,16,0.0005,4,1.585,0.2492,3,0.8342,1.585,0.2492,-1.0,2
999,17,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,17,0.0005,1,0.7345,0.3326,3,0.0671,0.7345,0.3326,-1.0,2
999,17,0.0005,2,1.2917,0.4259,4,0.5566,1.2917,0.4259,-1.161,2
999,17,0.0005,3,1.2917,0.4259,4,0.5566,1.2917,0.4259,-1.161,2
999,17,0.0005,4,1.2917,0.4259,4,0.5566,1.2917,0.4259,-1.161,2
999,18,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,18,0.0005,1,-0.0,0.2746,1,-0.2254,-0.0,0.2746,-0.5,2
999,18,0.0005,2,-0.0,0.4001,1,-0.0999,-0.0,0.4001,-0.5,2
999,18,0.0005,3,-0.0,0.4001,1,-0.0999,-0.0,0.4001,-0.5,2
999,18,0.0005,4,-0.0,0.4001,1,-0.0999,-0.0,0.4001,-0.5,2
999,19,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,19,0.0005,1,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,19,0.0005,2,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,19,0.0005,3,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,19,0.0005,4,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,0
999,20,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,20,0.0005,1,0.7219,0.3287,2,0.2581,0.7219,0.3287,-0.7925,2
999,20,0.0005,2,1.371,0.4863,3,0.8573,1.371,0.4863,-1.0,2
999,20,0.0005,3,1.371,0.4863,3,0.8573,1.371,0.4863,-1.0,2
999,20,0.0005,4,1.371,0.4863,3,0.8573,1.371,0.4863,-1.0,2
999,21,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,21,0.0005,1,0.5917,0.4149,2,0.2141,0.5917,0.4149,-0.7925,2
999,21,0.0005,2,1.1488,0.4225,3,0.5713,1.1488,0.4225,-1.0,2
999,21,0.0005,3,1.1488,0.4225,3,0.5713,1.1488,0.4225,-1.0,2
999,21,0.0005,4,1.1488,0.4225,3,0.5713,1.1488,0.4225,-1.0,2
999,22,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,22,0.0005,1,0.5436,0.3661,2,0.1172,0.5436,0.3661,-0.7925,2
999,22,0.0005,2,1.0613,0.367,3,0.4283,1.0613,0.367,-1.0,2
999,22,0.0005,3,1.0613,0.367,3,0.4283,1.0613,0.367,-1.0,2
999,22,0.0005,4,1.0613,0.367,3,0.4283,1.0613,0.367,-1.0,2
999,23,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
999,23,0.0005,1,1.3788,0.3433,3,0.7221,1.3788,0.3433,-1.0,4
999,23,0.0005,2,1.8424,0.3566,4,1.038,1.8424,0.3566,-1.161,4
999,23,0.0005,3,1.8424,0.3566,4,1.038,1.8424,0.3566,-1.161,4
999,23,0.0005,4,1.8424,0.5106,4,1.192,1.8424,0.5106,-1.161,4
999,24,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
999,24,0.0005,1,0.4395,0.4184,2,0.0654,0.4395,0.4184,-0.7925,2
999,24,0.0005,2,0.4395,0.5312,2,0.1782,0.4395,0.5312,-0.7925,2
999,24,0.0005,3,0.4395,0.5312,2,0.1782,0.4395,0.5312,-0.7925,2
999,24,0.0005,4,0.4395,0.5312,2,0.1782,0.4395,0.5312,-0.7925,2
999,25,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,1
999,25,0.0005,1,-0.0,0.2168,1,-0.2832,-0.0,0.2168,-0.5,1
999,25,0.0005,2,-0.0,0.2168,1,-0.2832,-0.0,0.2168,-0.5,1
999,25,0.0005,3,-0.0,0.2168,1,-0.2832,-0.0,0.2168,-0.5,1
999,25,0.0005,4,-0.0,0.2168,1,-0.2832,-0.0,0.2168,-0.5,1
1337,1,0.0005,0,-0.0,,1,-0.5,-0.0,0,-0.5,0
1337,1,0.0005,1,0.3409,,3,-0.6591,0.3409,0,-1.0,0
1337,1,0.0005,2,0.5632,,4,-0.5978,0.5632,0,-1.161,0
1337,1,0.0005,3,0.5632,,4,-0.5978,0.5632,0,-1.161,0
1337,1,0.0005,4,0.5632,,4,-0.5978,0.5632,0,-1.161,0
1337,2,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,2,0.0005,1,0.8395,0.279,2,0.326,0.8395,0.279,-0.7925,2
1337,2,0.0005,2,1.4499,0.3815,3,0.8314,1.4499,0.3815,-1.0,2
1337,2,0.0005,3,1.4499,0.3815,3,0.8314,1.4499,0.3815,-1.0,2
1337,2,0.0005,4,1.4499,0.3815,3,0.8314,1.4499,0.3815,-1.0,2
1337,3,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,3,0.0005,1,0.2762,0.4107,2,-0.1056,0.2762,0.4107,-0.7925,2
1337,3,0.0005,2,0.549,0.476,3,0.025,0.549,0.476,-1.0,2
1337,3,0.0005,3,0.549,0.476,3,0.025,0.549,0.476,-1.0,2
1337,3,0.0005,4,0.549,0.476,3,0.025,0.549,0.476,-1.0,2
1337,4,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,4,0.0005,1,0.469,0.2727,2,-0.0508,0.469,0.2727,-0.7925,2
1337,4,0.0005,2,0.9219,0.2881,3,0.21,0.9219,0.2881,-1.0,2
1337,4,0.0005,3,0.9219,0.2881,3,0.21,0.9219,0.2881,-1.0,2
1337,4,0.0005,4,0.9219,0.2881,3,0.21,0.9219,0.2881,-1.0,2
1337,5,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,5,0.0005,1,0.65,0.3664,2,0.2239,0.65,0.3664,-0.7925,2
1337,5,0.0005,2,1.1221,0.3674,3,0.4895,1.1221,0.3674,-1.0,2
1337,5,0.0005,3,1.1221,0.3674,3,0.4895,1.1221,0.3674,-1.0,2
1337,5,0.0005,4,1.2332,0.4089,4,0.4811,1.2332,0.4089,-1.161,2
1337,6,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,6,0.0005,1,0.4537,0.3633,2,0.0245,0.4537,0.3633,-0.7925,4
1337,6,0.0005,2,0.8929,0.365,3,0.2579,0.8929,0.365,-1.0,4
1337,6,0.0005,3,0.8929,0.365,3,0.2579,0.8929,0.365,-1.0,4
1337,6,0.0005,4,0.8929,0.4054,3,0.2983,0.8929,0.4054,-1.0,4
1337,7,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,7,0.0005,1,0.3912,0.2935,2,-0.1078,0.3912,0.2935,-0.7925,4
1337,7,0.0005,2,0.3912,0.3693,2,-0.032,0.3912,0.3693,-0.7925,4
1337,7,0.0005,3,0.3912,0.3693,2,-0.032,0.3912,0.3693,-0.7925,4
1337,7,0.0005,4,0.7732,0.4153,3,0.1885,0.7732,0.4153,-1.0,4
1337,8,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,8,0.0005,1,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,4
1337,8,0.0005,2,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,4
1337,8,0.0005,3,-0.0,0.1989,1,-0.3011,-0.0,0.1989,-0.5,4
1337,8,0.0005,4,-0.0,0.2856,1,-0.2144,-0.0,0.2856,-0.5,4
1337,9,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,9,0.0005,1,0.6402,0.2479,3,-0.1119,0.6402,0.2479,-1.0,2
1337,9,0.0005,2,1.1401,0.3592,4,0.3383,1.1401,0.3592,-1.161,2
1337,9,0.0005,3,1.1401,0.3592,4,0.3383,1.1401,0.3592,-1.161,2
1337,9,0.0005,4,1.1401,0.3592,4,0.3383,1.1401,0.3592,-1.161,2
1337,10,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,10,0.0005,1,0.3095,0.1738,2,-0.3092,0.3095,0.1738,-0.7925,2
1337,10,0.0005,2,0.6144,0.2025,3,-0.1831,0.6144,0.2025,-1.0,2
1337,10,0.0005,3,0.6144,0.2025,3,-0.1831,0.6144,0.2025,-1.0,2
1337,10,0.0005,4,0.6144,0.2025,3,-0.1831,0.6144,0.2025,-1.0,2
1337,11,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,11,0.0005,1,0.8113,0.2374,2,0.2562,0.8113,0.2374,-0.7925,2
1337,11,0.0005,2,1.5,0.3693,3,0.8693,1.5,0.3693,-1.0,2
1337,11,0.0005,3,1.5,0.3693,3,0.8693,1.5,0.3693,-1.0,2
1337,11,0.0005,4,1.5,0.3693,3,0.8693,1.5,0.3693,-1.0,2
1337,12,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,12,0.0005,1,1.0971,0.2055,3,0.3026,1.0971,0.2055,-1.0,4
1337,12,0.0005,2,1.7583,0.2055,4,0.8028,1.7583,0.2055,-1.161,4
1337,12,0.0005,3,1.7583,0.2055,4,0.8028,1.7583,0.2055,-1.161,4
1337,12,0.0005,4,1.9143,0.2533,5,0.8751,1.9143,0.2533,-1.2925,4
1337,13,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,13,0.0005,1,-0.0,0.3956,1,-0.1044,-0.0,0.3956,-0.5,2
1337,13,0.0005,2,-0.0,0.5721,1,0.0721,-0.0,0.5721,-0.5,2
1337,13,0.0005,3,-0.0,0.5721,1,0.0721,-0.0,0.5721,-0.5,2
1337,13,0.0005,4,-0.0,0.5721,1,0.0721,-0.0,0.5721,-0.5,2
1337,14,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,14,0.0005,1,0.65,0.298,2,0.1555,0.65,0.298,-0.7925,2
1337,14,0.0005,2,1.2516,0.4369,3,0.6885,1.2516,0.4369,-1.0,2
1337,14,0.0005,3,1.2516,0.4369,3,0.6885,1.2516,0.4369,-1.0,2
1337,14,0.0005,4,1.2516,0.4369,3,0.6885,1.2516,0.4369,-1.0,2
1337,15,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,15,0.0005,1,0.9133,0.3191,3,0.2324,0.9133,0.3191,-1.0,2
1337,15,0.0005,2,1.5738,0.3248,4,0.7376,1.5738,0.3248,-1.161,2
1337,15,0.0005,3,1.5738,0.3248,4,0.7376,1.5738,0.3248,-1.161,2
1337,15,0.0005,4,1.5738,0.3248,4,0.7376,1.5738,0.3248,-1.161,2
1337,16,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,16,0.0005,1,-0.0,0.338,1,-0.162,-0.0,0.338,-0.5,2
1337,16,0.0005,2,-0.0,0.5015,1,0.0015,-0.0,0.5015,-0.5,2
1337,16,0.0005,3,-0.0,0.5015,1,0.0015,-0.0,0.5015,-0.5,2
1337,16,0.0005,4,-0.0,0.5015,1,0.0015,-0.0,0.5015,-0.5,2
1337,17,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,17,0.0005,1,0.7219,0.3287,2,0.2581,0.7219,0.3287,-0.7925,2
1337,17,0.0005,2,1.2419,0.4369,3,0.6788,1.2419,0.4369,-1.0,2
1337,17,0.0005,3,1.2419,0.4369,3,0.6788,1.2419,0.4369,-1.0,2
1337,17,0.0005,4,1.3753,0.4369,4,0.6512,1.3753,0.4369,-1.161,2
1337,18,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
1337,18,0.0005,1,0.3228,0.183,2,-0.2867,0.3228,0.183,-0.7925,4
1337,18,0.0005,2,0.6402,0.2256,3,-0.1342,0.6402,0.2256,-1.0,4
1337,18,0.0005,3,0.6402,0.2256,3,-0.1342,0.6402,0.2256,-1.0,4
1337,18,0.0005,4,0.6402,0.2715,3,-0.0883,0.6402,0.2715,-1.0,4
1337,19,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,19,0.0005,1,-0.0,0.1734,1,-0.3266,-0.0,0.1734,-0.5,2
1337,19,0.0005,2,-0.0,0.2479,1,-0.2521,-0.0,0.2479,-0.5,2
1337,19,0.0005,3,-0.0,0.2479,1,-0.2521,-0.0,0.2479,-0.5,2
1337,19,0.0005,4,-0.0,0.2479,1,-0.2521,-0.0,0.2479,-0.5,2
1337,20,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,20,0.0005,1,0.7219,0.3287,2,0.2581,0.7219,0.3287,-0.7925,2
1337,20,0.0005,2,1.2419,0.4369,3,0.6788,1.2419,0.4369,-1.0,2
1337,20,0.0005,3,1.2419,0.4369,3,0.6788,1.2419,0.4369,-1.0,2
1337,20,0.0005,4,1.2419,0.4369,3,0.6788,1.2419,0.4369,-1.0,2
1337,21,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,21,0.0005,1,0.5665,0.4094,2,0.1834,0.5665,0.4094,-0.7925,2
1337,21,0.0005,2,1.1033,0.4096,3,0.5129,1.1033,0.4096,-1.0,2
1337,21,0.0005,3,1.1033,0.4096,3,0.5129,1.1033,0.4096,-1.0,2
1337,21,0.0005,4,1.1033,0.4096,3,0.5129,1.1033,0.4096,-1.0,2
1337,22,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,22,0.0005,1,1.1401,0.2346,3,0.3747,1.1401,0.2346,-1.0,2
1337,22,0.0005,2,1.7759,0.2828,4,0.8977,1.7759,0.2828,-1.161,2
1337,22,0.0005,3,1.7759,0.2828,4,0.8977,1.7759,0.2828,-1.161,2
1337,22,0.0005,4,1.7759,0.2828,4,0.8977,1.7759,0.2828,-1.161,2
1337,23,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,23,0.0005,1,0.5917,0.3591,2,0.1583,0.5917,0.3591,-0.7925,2
1337,23,0.0005,2,1.1488,0.3872,3,0.536,1.1488,0.3872,-1.0,2
1337,23,0.0005,3,1.1488,0.3872,3,0.536,1.1488,0.3872,-1.0,2
1337,23,0.0005,4,1.1488,0.3872,3,0.536,1.1488,0.3872,-1.0,2
1337,24,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,24,0.0005,1,0.4138,0.0802,2,-0.2985,0.4138,0.0802,-0.7925,2
1337,24,0.0005,2,0.8167,0.1214,3,-0.0619,0.8167,0.1214,-1.0,2
1337,24,0.0005,3,0.8167,0.1214,3,-0.0619,0.8167,0.1214,-1.0,2
1337,24,0.0005,4,0.8167,0.1214,3,-0.0619,0.8167,0.1214,-1.0,2
1337,25,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
1337,25,0.0005,1,1.0949,0.3414,3,0.4363,1.0949,0.3414,-1.0,2
1337,25,0.0005,2,1.7885,0.4444,4,1.0719,1.7885,0.4444,-1.161,2
1337,25,0.0005,3,1.7885,0.4444,4,1.0719,1.7885,0.4444,-1.161,2
1337,25,0.0005,4,1.7885,0.4444,4,1.0719,1.7885,0.4444,-1.161,2
2024,1,0.0005,0,-0.0,,1,-0.5,-0.0,0,-0.5,2
2024,1,0.0005,1,0.5099,,3,-0.4901,0.5099,0,-1.0,2
2024,1,0.0005,2,0.8306,,4,-0.3304,0.8306,0,-1.161,2
2024,1,0.0005,3,0.8306,,4,-0.3304,0.8306,0,-1.161,2
2024,1,0.0005,4,0.8306,,4,-0.3304,0.8306,0,-1.161,2
2024,2,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,2,0.0005,1,0.3313,0.151,2,-0.3102,0.3313,0.151,-0.7925,2
2024,2,0.0005,2,0.608,0.1529,3,-0.2391,0.608,0.1529,-1.0,2
2024,2,0.0005,3,0.608,0.1529,3,-0.2391,0.608,0.1529,-1.0,2
2024,2,0.0005,4,0.608,0.1529,3,-0.2391,0.608,0.1529,-1.0,2
2024,3,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,3,0.0005,1,0.3373,0.0027,2,-0.4525,0.3373,0.0027,-0.7925,2
2024,3,0.0005,2,0.6686,0.0258,3,-0.3056,0.6686,0.0258,-1.0,2
2024,3,0.0005,3,0.6686,0.0258,3,-0.3056,0.6686,0.0258,-1.0,2
2024,3,0.0005,4,0.6686,0.0258,3,-0.3056,0.6686,0.0258,-1.0,2
2024,4,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,4,0.0005,1,0.3534,0.0072,2,-0.4319,0.3534,0.0072,-0.7925,4
2024,4,0.0005,2,0.6998,0.0106,3,-0.2896,0.6998,0.0106,-1.0,4
2024,4,0.0005,3,0.6998,0.0106,3,-0.2896,0.6998,0.0106,-1.0,4
2024,4,0.0005,4,1.2366,0.3685,4,0.4441,1.2366,0.3685,-1.161,4
2024,5,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,5,0.0005,1,-0.0,0.1848,1,-0.3152,-0.0,0.1848,-0.5,4
2024,5,0.0005,2,-0.0,0.2648,1,-0.2352,-0.0,0.2648,-0.5,4
2024,5,0.0005,3,-0.0,0.2648,1,-0.2352,-0.0,0.2648,-0.5,4
2024,5,0.0005,4,-0.0,0.385,1,-0.115,-0.0,0.385,-0.5,4
2024,6,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,6,0.0005,1,0.9864,0.3481,3,0.3345,0.9864,0.3481,-1.0,2
2024,6,0.0005,2,1.4466,0.4369,4,0.7225,1.4466,0.4369,-1.161,2
2024,6,0.0005,3,1.4466,0.4369,4,0.7225,1.4466,0.4369,-1.161,2
2024,6,0.0005,4,1.4466,0.4369,4,0.7225,1.4466,0.4369,-1.161,2
2024,7,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,7,0.0005,1,0.469,0.2429,2,-0.0806,0.469,0.2429,-0.7925,4
2024,7,0.0005,2,0.469,0.352,2,0.0285,0.469,0.352,-0.7925,4
2024,7,0.0005,3,0.469,0.352,2,0.0285,0.469,0.352,-0.7925,4
2024,7,0.0005,4,1.1568,0.46,3,0.6168,1.1568,0.46,-1.0,4
2024,8,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,4
2024,8,0.0005,1,0.7476,0.1597,3,-0.0927,0.7476,0.1597,-1.0,4
2024,8,0.0005,2,1.0219,0.2283,4,0.0892,1.0219,0.2283,-1.161,4
2024,8,0.0005,3,1.0219,0.2283,4,0.0892,1.0219,0.2283,-1.161,4
2024,8,0.0005,4,1.0219,0.3904,4,0.2513,1.0219,0.3904,-1.161,4
2024,9,0.0005,0,-0.0,0.0,1,-0.5,-0.0,0.0,-0.5,2
2024,9,0.0005,1,-0.0,0.2818,1,-0.2182,-0.0,0.2818,-0.5,2
2024,9,0.0005,2,-0.0,0.3287,1,-0.1713,-0.0,0.3287,-0.5,2
2024,9,0.0005,3,-0.0,0.3287,1,-0.1713,-0.0,0.3287,-0.5,2
2024,9,0.0005,4,-0.0,0.3287,1,-0.1713,-0.0,0.3287,-0.5,2
