seed,rate,window,k_star,is_switch,J2,J3,J4,dJ34,dJ32,H2,H3,H4,dH32,dH43,none_ratio,mid_strong_ratio,n_C
42,0.002,15,3,1,0.8668,1.0555,1.0555,0.0,0.1887,1.5774,1.9242,1.9242,0.3468,0.0,0.5,0.3571,14
42,0.002,16,3,0,0.318,0.736,0.736,0.0,0.418,0.7345,1.2917,1.2917,0.5572,0.0,0.7857,0.0714,14
42,0.002,17,3,0,0.3871,0.48,0.4741,-0.0059,0.0929,1.0613,1.0613,1.1863,0.0,0.125,0.875,0.125,16
42,0.002,16,3,0,0.318,0.736,0.736,0.0,0.418,0.7345,1.2917,1.2917,0.5572,0.0,0.7857,0.0714,14
42,0.002,17,3,0,0.3871,0.48,0.4741,-0.0059,0.0929,1.0613,1.0613,1.1863,0.0,0.125,0.875,0.125,16
42,0.002,18,4,1,0.339,0.339,0.4007,0.0617,0.0,1.2776,1.2776,1.2776,0.0,0.0,0.8182,0.1818,11
42,0.002,19,2,0,0.5509,0.5509,0.5509,0.0,0.0,1.571,1.571,1.571,0.0,0.0,0.8,0.2,10
42,0.002,20,4,0,0.3933,0.6269,0.7184,0.0915,0.2336,1.1488,1.4838,1.6267,0.335,0.1429,0.7857,0.1429,14
42,0.002,17,3,0,0.3871,0.48,0.4741,-0.0059,0.0929,1.0613,1.0613,1.1863,0.0,0.125,0.875,0.125,16
42,0.002,18,4,0,0.339,0.339,0.4007,0.0617,0.0,1.2776,1.2776,1.2776,0.0,0.0,0.8182,0.1818,11
42,0.002,19,2,1,0.5509,0.5509,0.5509,0.0,0.0,1.571,1.571,1.571,0.0,0.0,0.8,0.2,10
42,0.002,20,4,0,0.3933,0.6269,0.7184,0.0915,0.2336,1.1488,1.4838,1.6267,0.335,0.1429,0.7857,0.1429,14
42,0.002,21,4,0,0.3509,0.4852,0.4945,0.0093,0.1343,1.2896,1.2896,1.4517,0.0,0.1621,0.8235,0.1765,17
42,0.002,18,4,0,0.339,0.339,0.4007,0.0617,0.0,1.2776,1.2776,1.2776,0.0,0.0,0.8182,0.1818,11
42,0.002,19,2,0,0.5509,0.5509,0.5509,0.0,0.0,1.571,1.571,1.571,0.0,0.0,0.8,0.2,10
42,0.002,20,4,1,0.3933,0.6269,0.7184,0.0915,0.2336,1.1488,1.4838,1.6267,0.335,0.1429,0.7857,0.1429,14
42,0.002,21,4,0,0.3509,0.4852,0.4945,0.0093,0.1343,1.2896,1.2896,1.4517,0.0,0.1621,0.8235,0.1765,17
42,0.002,22,4,0,-0.0563,0.1998,0.2695,0.0697,0.2561,0.7345,1.0892,1.0892,0.3547,0.0,0.8571,0.0714,14
55,0.002,1,0,0,-0.6478,-0.5297,-0.6173,-0.0876,0.1181,0.5132,0.7628,0.7864,0.2496,0.0236,0.906,0.0513,117
55,0.002,2,4,1,-0.4637,-0.2506,-0.1791,0.0715,0.2131,0.6212,0.9544,0.9544,0.3332,0.0,0.8846,0.0513,78
55,0.002,3,4,0,0.2674,0.6771,0.6924,0.0153,0.4097,1.2366,1.7383,1.8464,0.5017,0.1081,0.7333,0.1333,30
55,0.002,4,3,0,-0.115,0.6218,0.6218,0.0,0.7368,-0.0,0.9799,0.9799,0.9799,0.0,0.5833,0.0,12
55,0.002,2,4,0,-0.4637,-0.2506,-0.1791,0.0715,0.2131,0.6212,0.9544,0.9544,0.3332,0.0,0.8846,0.0513,78
55,0.002,3,4,0,0.2674,0.6771,0.6924,0.0153,0.4097,1.2366,1.7383,1.8464,0.5017,0.1081,0.7333,0.1333,30
55,0.002,4,3,1,-0.115,0.6218,0.6218,0.0,0.7368,-0.0,0.9799,0.9799,0.9799,0.0,0.5833,0.0,12
55,0.002,5,3,0,-0.5,-0.066,-0.066,0.0,0.434,-0.0,0.3712,0.3712,0.3712,0.0,0.9286,0.0,14
55,0.002,6,3,0,0.6155,0.6477,0.6406,-0.0071,0.0322,1.1982,1.1982,1.352,0.0,0.1538,0.8462,0.1538,13
55,0.002,5,3,0,-0.5,-0.066,-0.066,0.0,0.434,-0.0,0.3712,0.3712,0.3712,0.0,0.9286,0.0,14
55,0.002,6,3,0,0.6155,0.6477,0.6406,-0.0071,0.0322,1.1982,1.1982,1.352,0.0,0.1538,0.8462,0.1538,13
55,0.002,7,4,1,0.8222,1.2981,1.4464,0.1483,0.4759,1.571,1.971,2.2464,0.4,0.2754,0.5,0.3,10
55,0.002,8,3,0,0.1291,0.281,0.281,0.0,0.1519,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,13
55,0.002,9,4,0,0.9143,1.4807,1.5403,0.0596,0.5664,1.5738,2.1213,2.2921,0.5475,0.1708,0.5789,0.2105,19
55,0.002,6,3,0,0.6155,0.6477,0.6406,-0.0071,0.0322,1.1982,1.1982,1.352,0.0,0.1538,0.8462,0.1538,13
55,0.002,7,4,0,0.8222,1.2981,1.4464,0.1483,0.4759,1.571,1.971,2.2464,0.4,0.2754,0.5,0.3,10
55,0.002,8,3,1,0.1291,0.281,0.281,0.0,0.1519,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,13
55,0.002,9,4,0,0.9143,1.4807,1.5403,0.0596,0.5664,1.5738,2.1213,2.2921,0.5475,0.1708,0.5789,0.2105,19
55,0.002,10,3,0,-0.0662,0.2569,0.2569,0.0,0.3231,0.2975,0.7742,0.7742,0.4767,0.0,0.8421,0.0526,19
55,0.002,7,4,0,0.8222,1.2981,1.4464,0.1483,0.4759,1.571,1.971,2.2464,0.4,0.2754,0.5,0.3,10
55,0.002,8,3,0,0.1291,0.281,0.281,0.0,0.1519,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,13
55,0.002,9,4,1,0.9143,1.4807,1.5403,0.0596,0.5664,1.5738,2.1213,2.2921,0.5475,0.1708,0.5789,0.2105,19
55,0.002,10,3,0,-0.0662,0.2569,0.2569,0.0,0.3231,0.2975,0.7742,0.7742,0.4767,0.0,0.8421,0.0526,19
55,0.002,11,3,0,-0.3362,0.0985,0.0985,0.0,0.4347,-0.0,0.7025,0.7025,0.7025,0.0,0.8095,0.0,21
55,0.002,8,3,0,0.1291,0.281,0.281,0.0,0.1519,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,13
55,0.002,9,4,0,0.9143,1.4807,1.5403,0.0596,0.5664,1.5738,2.1213,2.2921,0.5475,0.1708,0.5789,0.2105,19
55,0.002,10,3,1,-0.0662,0.2569,0.2569,0.0,0.3231,0.2975,0.7742,0.7742,0.4767,0.0,0.8421,0.0526,19
55,0.002,11,3,0,-0.3362,0.0985,0.0985,0.0,0.4347,-0.0,0.7025,0.7025,0.7025,0.0,0.8095,0.0,21
55,0.002,12,4,0,0.3967,0.4955,0.7093,0.2138,0.0988,1.1863,1.1863,1.4966,0.0,0.3103,0.875,0.125,16
55,0.002,10,3,0,-0.0662,0.2569,0.2569,0.0,0.3231,0.2975,0.7742,0.7742,0.4767,0.0,0.8421,0.0526,19
55,0.002,11,3,0,-0.3362,0.0985,0.0985,0.0,0.4347,-0.0,0.7025,0.7025,0.7025,0.0,0.8095,0.0,21
55,0.002,12,4,1,0.3967,0.4955,0.7093,0.2138,0.0988,1.1863,1.1863,1.4966,0.0,0.3103,0.875,0.125,16
55,0.002,13,4,0,-0.1286,0.3724,0.4074,0.035,0.501,-0.0,0.6962,0.6962,0.6962,0.0,0.8125,0.0,16
55,0.002,14,4,0,1.4825,1.5006,1.687,0.1864,0.0181,1.871,1.871,2.189,0.0,0.318,0.5789,0.4211,19
55,0.002,17,4,0,0.631,1.0987,1.3197,0.221,0.4677,1.4138,1.9592,2.217,0.5454,0.2578,0.5714,0.2143,14
55,0.002,18,4,0,0.3535,0.507,0.6626,0.1556,0.1535,0.9219,0.9219,0.9219,0.0,0.0,0.9,0.1,10
55,0.002,19,3,1,0.3411,0.8057,0.8057,0.0,0.4646,1.3216,1.7804,1.7804,0.4588,0.0,0.7059,0.1765,17
55,0.002,20,4,0,0.5005,0.9837,1.1908,0.2071,0.4832,1.5546,2.1056,2.2892,0.551,0.1836,0.6,0.2,15
55,0.002,21,3,0,0.1868,0.3914,0.3389,-0.0525,0.2046,0.953,0.953,1.0583,0.0,0.1053,0.8947,0.1053,19
55,0.002,18,4,0,0.3535,0.507,0.6626,0.1556,0.1535,0.9219,0.9219,0.9219,0.0,0.0,0.9,0.1,10
55,0.002,19,3,0,0.3411,0.8057,0.8057,0.0,0.4646,1.3216,1.7804,1.7804,0.4588,0.0,0.7059,0.1765,17
55,0.002,20,4,1,0.5005,0.9837,1.1908,0.2071,0.4832,1.5546,2.1056,2.2892,0.551,0.1836,0.6,0.2,15
55,0.002,21,3,0,0.1868,0.3914,0.3389,-0.0525,0.2046,0.953,0.953,1.0583,0.0,0.1053,0.8947,0.1053,19
55,0.002,22,4,0,0.5736,1.3233,1.3939,0.0706,0.7497,1.4911,2.1181,2.2999,0.627,0.1818,0.5455,0.1818,11
55,0.002,19,3,0,0.3411,0.8057,0.8057,0.0,0.4646,1.3216,1.7804,1.7804,0.4588,0.0,0.7059,0.1765,17
55,0.002,20,4,0,0.5005,0.9837,1.1908,0.2071,0.4832,1.5546,2.1056,2.2892,0.551,0.1836,0.6,0.2,15
55,0.002,21,3,1,0.1868,0.3914,0.3389,-0.0525,0.2046,0.953,0.953,1.0583,0.0,0.1053,0.8947,0.1053,19
55,0.002,22,4,0,0.5736,1.3233,1.3939,0.0706,0.7497,1.4911,2.1181,2.2999,0.627,0.1818,0.5455,0.1818,11
55,0.002,23,4,0,0.0787,0.6694,0.7218,0.0524,0.5907,0.8167,1.5511,1.5511,0.7344,0.0,0.6667,0.0833,12
55,0.002,20,4,0,0.5005,0.9837,1.1908,0.2071,0.4832,1.5546,2.1056,2.2892,0.551,0.1836,0.6,0.2,15
55,0.002,21,3,0,0.1868,0.3914,0.3389,-0.0525,0.2046,0.953,0.953,1.0583,0.0,0.1053,0.8947,0.1053,19
55,0.002,22,4,1,0.5736,1.3233,1.3939,0.0706,0.7497,1.4911,2.1181,2.2999,0.627,0.1818,0.5455,0.1818,11
55,0.002,23,4,0,0.0787,0.6694,0.7218,0.0524,0.5907,0.8167,1.5511,1.5511,0.7344,0.0,0.6667,0.0833,12
55,0.002,24,4,0,0.5854,0.8068,0.9641,0.1573,0.2214,1.5016,1.7947,1.7947,0.2931,0.0,0.75,0.1875,16
55,0.002,23,4,0,0.0787,0.6694,0.7218,0.0524,0.5907,0.8167,1.5511,1.5511,0.7344,0.0,0.6667,0.0833,12
55,0.002,24,4,0,0.5854,0.8068,0.9641,0.1573,0.2214,1.5016,1.7947,1.7947,0.2931,0.0,0.75,0.1875,16
55,0.002,25,3,1,0.0275,0.2386,0.2386,0.0,0.2111,0.7732,1.1451,1.1451,0.3719,0.0,0.8462,0.0769,13
123,0.002,1,3,0,-0.2644,-0.0835,-0.1566,-0.0731,0.1809,0.7356,1.0775,1.1359,0.3419,0.0584,0.8475,0.0847,118
123,0.002,2,4,1,0.6565,0.8114,0.8144,0.003,0.1549,1.2602,1.575,1.7066,0.3148,0.1316,0.7568,0.1757,74
123,0.002,3,4,0,0.2549,0.5622,0.6725,0.1103,0.3073,1.1731,1.609,1.609,0.4359,0.0,0.7586,0.1379,29
123,0.002,4,3,0,-0.1358,-0.0544,-0.0544,0.0,0.0814,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,21
123,0.002,2,4,0,0.6565,0.8114,0.8144,0.003,0.1549,1.2602,1.575,1.7066,0.3148,0.1316,0.7568,0.1757,74
123,0.002,3,4,0,0.2549,0.5622,0.6725,0.1103,0.3073,1.1731,1.609,1.609,0.4359,0.0,0.7586,0.1379,29
123,0.002,4,3,1,-0.1358,-0.0544,-0.0544,0.0,0.0814,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,21
123,0.002,5,2,0,0.1147,0.1147,0.1147,0.0,0.0,0.8167,0.8167,0.8167,0.0,0.0,0.9167,0.0833,12
123,0.002,6,3,0,-0.202,0.1335,0.1335,0.0,0.3355,-0.0,0.5436,0.5436,0.5436,0.0,0.875,0.0,16
123,0.002,3,4,0,0.2549,0.5622,0.6725,0.1103,0.3073,1.1731,1.609,1.609,0.4359,0.0,0.7586,0.1379,29
123,0.002,4,3,0,-0.1358,-0.0544,-0.0544,0.0,0.0814,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,21
123,0.002,5,2,1,0.1147,0.1147,0.1147,0.0,0.0,0.8167,0.8167,0.8167,0.0,0.0,0.9167,0.0833,12
123,0.002,6,3,0,-0.202,0.1335,0.1335,0.0,0.3355,-0.0,0.5436,0.5436,0.5436,0.0,0.875,0.0,16
123,0.002,7,3,0,0.3816,0.8332,0.8332,0.0,0.4516,1.0224,1.6184,1.6184,0.596,0.0,0.7059,0.1176,17
123,0.002,4,3,0,-0.1358,-0.0544,-0.0544,0.0,0.0814,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,21
123,0.002,5,2,0,0.1147,0.1147,0.1147,0.0,0.0,0.8167,0.8167,0.8167,0.0,0.0,0.9167,0.0833,12
123,0.002,6,3,1,-0.202,0.1335,0.1335,0.0,0.3355,-0.0,0.5436,0.5436,0.5436,0.0,0.875,0.0,16
123,0.002,7,3,0,0.3816,0.8332,0.8332,0.0,0.4516,1.0224,1.6184,1.6184,0.596,0.0,0.7059,0.1176,17
123,0.002,8,3,0,-0.1408,-0.058,-0.058,0.0,0.0828,-0.0,0.3228,0.3228,0.3228,0.0,0.9412,0.0,17
123,0.002,8,3,0,-0.1408,-0.058,-0.058,0.0,0.0828,-0.0,0.3228,0.3228,0.3228,0.0,0.9412,0.0,17
123,0.002,9,3,0,0.3967,0.4281,0.4216,-0.0065,0.0314,1.1863,1.1863,1.3113,0.0,0.125,0.875,0.125,16
123,0.002,10,4,1,0.2305,0.6055,0.6775,0.072,0.375,1.2934,1.6636,1.6636,0.3702,0.0,0.75,0.1667,24
123,0.002,11,3,0,0.825,1.175,1.175,0.0,0.35,1.5395,1.9808,1.9808,0.4413,0.0,0.5455,0.2727,11
123,0.002,12,3,0,0.0902,0.2232,0.2232,0.0,0.133,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,11
123,0.002,9,3,0,0.3967,0.4281,0.4216,-0.0065,0.0314,1.1863,1.1863,1.3113,0.0,0.125,0.875,0.125,16
123,0.002,10,4,0,0.2305,0.6055,0.6775,0.072,0.375,1.2934,1.6636,1.6636,0.3702,0.0,0.75,0.1667,24
123,0.002,11,3,1,0.825,1.175,1.175,0.0,0.35,1.5395,1.9808,1.9808,0.4413,0.0,0.5455,0.2727,11
123,0.002,12,3,0,0.0902,0.2232,0.2232,0.0,0.133,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,11
123,0.002,13,4,0,0.2581,0.8573,1.3901,0.5328,0.5992,0.7219,1.371,1.9219,0.6491,0.5509,0.6,0.2,10
123,0.002,11,3,0,0.825,1.175,1.175,0.0,0.35,1.5395,1.9808,1.9808,0.4413,0.0,0.5455,0.2727,11
123,0.002,12,3,0,0.0902,0.2232,0.2232,0.0,0.133,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,11
123,0.002,13,4,1,0.2581,0.8573,1.3901,0.5328,0.5992,0.7219,1.371,1.9219,0.6491,0.5509,0.6,0.2,10
123,0.002,14,4,0,1.0964,1.248,1.3246,0.0766,0.1516,1.7885,2.067,2.067,0.2785,0.0,0.6429,0.2857,14
123,0.002,15,3,0,0.1371,0.7401,0.7401,0.0,0.603,0.6686,1.4238,1.4238,0.7552,0.0,0.6875,0.0625,16
123,0.002,13,4,0,0.2581,0.8573,1.3901,0.5328,0.5992,0.7219,1.371,1.9219,0.6491,0.5509,0.6,0.2,10
123,0.002,14,4,0,1.0964,1.248,1.3246,0.0766,0.1516,1.7885,2.067,2.067,0.2785,0.0,0.6429,0.2857,14
123,0.002,15,3,1,0.1371,0.7401,0.7401,0.0,0.603,0.6686,1.4238,1.4238,0.7552,0.0,0.6875,0.0625,16
123,0.002,16,4,0,0.0448,0.5453,1.0438,0.4985,0.5005,0.9133,1.5738,1.9698,0.6605,0.396,0.6316,0.1579,19
123,0.002,17,4,0,0.1267,0.6557,0.7795,0.1238,0.529,1.0583,1.7188,1.824,0.6605,0.1052,0.6842,0.1053,19
123,0.002,14,4,0,1.0964,1.248,1.3246,0.0766,0.1516,1.7885,2.067,2.067,0.2785,0.0,0.6429,0.2857,14
123,0.002,15,3,0,0.1371,0.7401,0.7401,0.0,0.603,0.6686,1.4238,1.4238,0.7552,0.0,0.6875,0.0625,16
123,0.002,16,4,1,0.0448,0.5453,1.0438,0.4985,0.5005,0.9133,1.5738,1.9698,0.6605,0.396,0.6316,0.1579,19
123,0.002,17,4,0,0.1267,0.6557,0.7795,0.1238,0.529,1.0583,1.7188,1.824,0.6605,0.1052,0.6842,0.1053,19
123,0.002,18,4,0,-0.152,0.1069,0.1455,0.0386,0.2589,0.6686,0.9934,0.9934,0.3248,0.0,0.875,0.0625,16
123,0.002,17,4,0,0.1267,0.6557,0.7795,0.1238,0.529,1.0583,1.7188,1.824,0.6605,0.1052,0.6842,0.1053,19
123,0.002,18,4,0,-0.152,0.1069,0.1455,0.0386,0.2589,0.6686,0.9934,0.9934,0.3248,0.0,0.875,0.0625,16
123,0.002,19,3,1,-0.067,0.0532,0.0532,0.0,0.1202,0.8659,0.8659,0.8659,0.0,0.0,0.9091,0.0909,11
123,0.002,20,2,0,-0.1878,-0.1878,-0.1878,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,10
123,0.002,21,2,0,0.9879,0.9879,0.9879,0.0,0.0,1.4573,1.4573,1.4573,0.0,0.0,0.7692,0.2308,13
123,0.002,18,4,0,-0.152,0.1069,0.1455,0.0386,0.2589,0.6686,0.9934,0.9934,0.3248,0.0,0.875,0.0625,16
123,0.002,19,3,0,-0.067,0.0532,0.0532,0.0,0.1202,0.8659,0.8659,0.8659,0.0,0.0,0.9091,0.0909,11
123,0.002,20,2,1,-0.1878,-0.1878,-0.1878,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,10
123,0.002,21,2,0,0.9879,0.9879,0.9879,0.0,0.0,1.4573,1.4573,1.4573,0.0,0.0,0.7692,0.2308,13
123,0.002,22,2,0,1.0023,1.0023,1.0023,0.0,0.0,1.8656,1.8656,1.8656,0.0,0.0,0.6923,0.3077,26
123,0.002,21,2,0,0.9879,0.9879,0.9879,0.0,0.0,1.4573,1.4573,1.4573,0.0,0.0,0.7692,0.2308,13
123,0.002,22,2,0,1.0023,1.0023,1.0023,0.0,0.0,1.8656,1.8656,1.8656,0.0,0.0,0.6923,0.3077,26
123,0.002,23,4,1,0.5235,0.5235,0.6685,0.145,0.0,1.1401,1.1401,1.1401,0.0,0.0,0.7692,0.2308,13
123,0.002,24,4,0,-0.0976,0.3027,0.7197,0.417,0.4003,0.258,0.8077,1.3275,0.5497,0.5198,0.8261,0.0435,23
123,0.002,25,4,0,0.3659,0.4429,0.5284,0.0855,0.077,1.0727,1.2901,1.2901,0.2174,0.0,0.7692,0.1923,26
314,0.002,1,3,0,-0.1528,0.0599,-0.029,-0.0889,0.2127,0.8472,1.2208,1.2635,0.3736,0.0427,0.8235,0.098,102
314,0.002,2,4,1,-0.3416,-0.2309,-0.1297,0.1012,0.1107,0.5617,0.8077,0.9866,0.246,0.1789,0.9014,0.0563,71
314,0.002,3,4,0,-0.2739,-0.2273,-0.0949,0.1324,0.0466,-0.0,0.3373,0.6686,0.3373,0.3313,0.9375,0.0,32
314,0.002,4,4,0,-0.5,-0.3212,-0.2441,0.0771,0.1788,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,13
314,0.002,7,4,0,-0.1826,0.0008,0.5428,0.542,0.1834,-0.0,0.4395,1.0958,0.4395,0.6563,0.9091,0.0,11
314,0.002,8,4,0,0.2876,0.4719,0.5767,0.1048,0.1843,0.9464,1.2917,1.2917,0.3453,0.0,0.7857,0.1429,14
314,0.002,9,3,1,-0.1588,-0.0999,-0.0999,0.0,0.0589,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,2
314,0.002,10,0,0,-0.5,-0.5,-0.5,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,3
314,0.002,11,3,0,0.3816,0.7867,0.7867,0.0,0.4051,1.0224,1.4961,1.4961,0.4737,0.0,0.7647,0.1176,17
314,0.002,8,4,0,0.2876,0.4719,0.5767,0.1048,0.1843,0.9464,1.2917,1.2917,0.3453,0.0,0.7857,0.1429,14
314,0.002,9,3,0,-0.1588,-0.0999,-0.0999,0.0,0.0589,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,2
314,0.002,10,0,1,-0.5,-0.5,-0.5,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,3
314,0.002,11,3,0,0.3816,0.7867,0.7867,0.0,0.4051,1.0224,1.4961,1.4961,0.4737,0.0,0.7647,0.1176,17
314,0.002,12,3,0,-0.1566,0.2368,0.2368,0.0,0.3934,0.5304,1.0848,1.0848,0.5544,0.0,0.8182,0.0455,22
314,0.002,9,3,0,-0.1588,-0.0999,-0.0999,0.0,0.0589,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,2
314,0.002,10,0,0,-0.5,-0.5,-0.5,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,3
314,0.002,11,3,1,0.3816,0.7867,0.7867,0.0,0.4051,1.0224,1.4961,1.4961,0.4737,0.0,0.7647,0.1176,17
314,0.002,12,3,0,-0.1566,0.2368,0.2368,0.0,0.3934,0.5304,1.0848,1.0848,0.5544,0.0,0.8182,0.0455,22
314,0.002,13,4,0,0.2483,0.3434,0.7622,0.4188,0.0951,0.953,0.953,1.4003,0.0,0.4473,0.8947,0.1053,19
314,0.002,11,3,0,0.3816,0.7867,0.7867,0.0,0.4051,1.0224,1.4961,1.4961,0.4737,0.0,0.7647,0.1176,17
314,0.002,12,3,0,-0.1566,0.2368,0.2368,0.0,0.3934,0.5304,1.0848,1.0848,0.5544,0.0,0.8182,0.0455,22
314,0.002,13,4,1,0.2483,0.3434,0.7622,0.4188,0.0951,0.953,0.953,1.4003,0.0,0.4473,0.8947,0.1053,19
314,0.002,14,4,0,-0.162,-0.162,-0.0765,0.0855,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,22
314,0.002,15,4,0,1.5233,1.6017,1.6991,0.0974,0.0784,1.7627,1.7627,1.9916,0.0,0.2289,0.4211,0.5263,19
314,0.002,21,4,0,-0.5,-0.2297,0.495,0.7247,0.2703,-0.0,0.3712,1.0949,0.3712,0.7237,0.9286,0.0,14
314,0.002,22,4,0,-0.1449,0.3534,0.4928,0.1394,0.4983,0.6144,1.2332,1.2332,0.6188,0.0,0.7778,0.0556,18
314,0.002,23,3,1,-0.1149,0.1171,0.1171,0.0,0.232,0.8167,0.8167,0.8167,0.0,0.0,0.9167,0.0833,12
314,0.002,24,2,0,1.096,1.096,1.096,0.0,0.0,1.8586,1.8586,1.8586,0.0,0.0,0.6364,0.3636,11
314,0.002,25,2,0,0.8602,0.8602,0.8602,0.0,0.0,1.5305,1.5305,1.5305,0.0,0.0,0.6667,0.3333,9
314,0.002,22,4,0,-0.1449,0.3534,0.4928,0.1394,0.4983,0.6144,1.2332,1.2332,0.6188,0.0,0.7778,0.0556,18
314,0.002,23,3,0,-0.1149,0.1171,0.1171,0.0,0.232,0.8167,0.8167,0.8167,0.0,0.0,0.9167,0.0833,12
314,0.002,24,2,1,1.096,1.096,1.096,0.0,0.0,1.8586,1.8586,1.8586,0.0,0.0,0.6364,0.3636,11
314,0.002,25,2,0,0.8602,0.8602,0.8602,0.0,0.0,1.5305,1.5305,1.5305,0.0,0.0,0.6667,0.3333,9
456,0.002,1,3,0,-0.4776,-0.2589,-0.3221,-0.0632,0.2187,0.6834,1.0336,1.0816,0.3502,0.048,0.8614,0.0693,101
456,0.002,2,0,1,-0.6211,-0.5842,-0.5624,0.0218,0.0369,0.4501,0.5499,0.5499,0.0998,0.0,0.9474,0.0395,76
456,0.002,3,3,0,0.2904,0.416,0.416,0.0,0.1256,1.2087,1.4473,1.4473,0.2386,0.0,0.8261,0.1304,23
456,0.002,4,4,0,0.5547,1.009,1.1248,0.1158,0.4543,1.5466,2.0458,2.1997,0.4992,0.1539,0.6154,0.2308,13
456,0.002,1,3,0,-0.4776,-0.2589,-0.3221,-0.0632,0.2187,0.6834,1.0336,1.0816,0.3502,0.048,0.8614,0.0693,101
456,0.002,2,0,0,-0.6211,-0.5842,-0.5624,0.0218,0.0369,0.4501,0.5499,0.5499,0.0998,0.0,0.9474,0.0395,76
456,0.002,3,3,1,0.2904,0.416,0.416,0.0,0.1256,1.2087,1.4473,1.4473,0.2386,0.0,0.8261,0.1304,23
456,0.002,4,4,0,0.5547,1.009,1.1248,0.1158,0.4543,1.5466,2.0458,2.1997,0.4992,0.1539,0.6154,0.2308,13
456,0.002,5,4,0,0.4675,0.6914,0.7535,0.0621,0.2239,1.5488,1.5488,1.5488,0.0,0.0,0.75,0.25,8
456,0.002,2,0,0,-0.6211,-0.5842,-0.5624,0.0218,0.0369,0.4501,0.5499,0.5499,0.0998,0.0,0.9474,0.0395,76
456,0.002,3,3,0,0.2904,0.416,0.416,0.0,0.1256,1.2087,1.4473,1.4473,0.2386,0.0,0.8261,0.1304,23
456,0.002,4,4,1,0.5547,1.009,1.1248,0.1158,0.4543,1.5466,2.0458,2.1997,0.4992,0.1539,0.6154,0.2308,13
456,0.002,5,4,0,0.4675,0.6914,0.7535,0.0621,0.2239,1.5488,1.5488,1.5488,0.0,0.0,0.75,0.25,8
456,0.002,6,4,0,1.0291,1.2095,1.4099,0.2004,0.1804,1.9542,2.1837,2.1837,0.2295,0.0,0.5294,0.4118,17
456,0.002,8,4,0,0.4485,0.4485,0.6974,0.2489,0.0,1.0409,1.0409,1.4183,0.0,0.3774,0.8333,0.1667,12
456,0.002,9,4,0,-0.1068,0.6916,0.8277,0.1361,0.7984,0.7732,1.4885,1.4885,0.7153,0.0,0.6923,0.0769,13
456,0.002,10,3,1,0.7084,0.8429,0.8429,0.0,0.1345,1.583,1.583,1.583,0.0,0.0,0.76,0.24,25
456,0.002,11,2,0,0.445,0.445,0.445,0.0,0.0,1.3716,1.3716,1.3716,0.0,0.0,0.8125,0.1875,16
456,0.002,12,4,0,0.8502,1.455,1.6328,0.1778,0.6048,1.7814,2.2576,2.4888,0.4762,0.2312,0.4762,0.2857,21
456,0.002,9,4,0,-0.1068,0.6916,0.8277,0.1361,0.7984,0.7732,1.4885,1.4885,0.7153,0.0,0.6923,0.0769,13
456,0.002,10,3,0,0.7084,0.8429,0.8429,0.0,0.1345,1.583,1.583,1.583,0.0,0.0,0.76,0.24,25
456,0.002,11,2,1,0.445,0.445,0.445,0.0,0.0,1.3716,1.3716,1.3716,0.0,0.0,0.8125,0.1875,16
456,0.002,12,4,0,0.8502,1.455,1.6328,0.1778,0.6048,1.7814,2.2576,2.4888,0.4762,0.2312,0.4762,0.2857,21
456,0.002,13,3,0,0.0748,0.3329,0.3329,0.0,0.2581,-0.0,0.469,0.469,0.469,0.0,0.9,0.0,20
456,0.002,10,3,0,0.7084,0.8429,0.8429,0.0,0.1345,1.583,1.583,1.583,0.0,0.0,0.76,0.24,25
456,0.002,11,2,0,0.445,0.445,0.445,0.0,0.0,1.3716,1.3716,1.3716,0.0,0.0,0.8125,0.1875,16
456,0.002,12,4,1,0.8502,1.455,1.6328,0.1778,0.6048,1.7814,2.2576,2.4888,0.4762,0.2312,0.4762,0.2857,21
456,0.002,13,3,0,0.0748,0.3329,0.3329,0.0,0.2581,-0.0,0.469,0.469,0.469,0.0,0.9,0.0,20
