seed,rate,window,k,eta,type_count,H_k,drift_k,J_k,flags
314,0.0005,18,1,0.4748,2,0.3712,0.3894,-0.0319,low_eta
314,0.0005,18,2,0.4748,3,0.7345,0.4194,0.1539,low_eta
314,0.0005,18,3,0.4748,3,0.7345,0.4194,0.1539,low_eta
314,0.0005,18,4,0.4748,3,0.7345,0.4194,0.1539,low_eta
314,0.0005,19,0,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,19,1,0.4748,2,0.3912,0.2724,-0.1289,low_eta
314,0.0005,19,2,0.4748,3,0.7732,0.2725,0.0457,low_eta
314,0.0005,19,3,0.4748,3,0.7732,0.2725,0.0457,low_eta
314,0.0005,19,4,0.4748,3,0.7732,0.2725,0.0457,low_eta
314,0.0005,20,0,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,20,1,0.4748,3,1.0215,0.3383,0.3598,low_eta
314,0.0005,20,2,0.4748,4,1.6574,0.3966,0.893,low_eta
314,0.0005,20,3,0.4748,4,1.6574,0.3966,0.893,low_eta
314,0.0005,20,4,0.4748,4,1.6574,0.3966,0.893,low_eta
314,0.0005,21,0,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,21,1,0.4748,1,-0.0,0.3821,-0.1179,low_eta
314,0.0005,21,2,0.4748,1,-0.0,0.5392,0.0392,low_eta
314,0.0005,21,3,0.4748,1,-0.0,0.5392,0.0392,low_eta
314,0.0005,21,4,0.4748,1,-0.0,0.5392,0.0392,low_eta
314,0.0005,22,0,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,22,1,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,22,2,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,22,3,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,22,4,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,23,0,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,23,1,0.4748,2,0.7496,0.3412,0.2983,low_eta
314,0.0005,23,2,0.4748,3,1.2871,0.4548,0.7419,low_eta
314,0.0005,23,3,0.4748,3,1.2871,0.4548,0.7419,low_eta
314,0.0005,23,4,0.4748,3,1.2871,0.4548,0.7419,low_eta
314,0.0005,24,0,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,24,1,0.4748,1,-0.0,0.3412,-0.1588,low_eta
314,0.0005,24,2,0.4748,1,-0.0,0.4548,-0.0452,low_eta
314,0.0005,24,3,0.4748,1,-0.0,0.4548,-0.0452,low_eta
314,0.0005,24,4,0.4748,1,-0.0,0.4548,-0.0452,low_eta
314,0.0005,25,0,0.4748,1,-0.0,0.0,-0.5,low_eta
314,0.0005,25,1,0.4748,2,0.65,0.298,0.1555,low_eta
314,0.0005,25,2,0.4748,3,1.2516,0.4369,0.6885,low_eta
314,0.0005,25,3,0.4748,3,1.2516,0.4369,0.6885,low_eta
314,0.0005,25,4,0.4748,4,1.4047,0.4369,0.6806,low_eta
456,0.0005,1,0,0.4591,1,-0.0,,-0.5,"drift_missing,low_eta"
456,0.0005,1,1,0.4591,3,0.4043,,-0.5957,"drift_missing,low_eta"
456,0.0005,1,2,0.4591,4,0.6834,,-0.4776,"drift_missing,low_eta"
456,0.0005,1,3,0.4591,4,0.6834,,-0.4776,"drift_missing,low_eta"
456,0.0005,1,4,0.4591,4,0.6834,,-0.4776,"drift_missing,low_eta"
456,0.0005,2,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,2,1,0.4591,3,0.2761,0.0712,-0.6527,low_eta
456,0.0005,2,2,0.4591,4,0.4501,0.0897,-0.6212,low_eta
456,0.0005,2,3,0.4591,4,0.4501,0.0897,-0.6212,low_eta
456,0.0005,2,4,0.4591,4,0.4501,0.0897,-0.6212,low_eta
456,0.0005,3,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,3,1,0.4591,3,0.6784,0.1585,-0.1631,low_eta
456,0.0005,3,2,0.4591,4,1.2087,0.2427,0.2904,low_eta
456,0.0005,3,3,0.4591,4,1.2087,0.2427,0.2904,low_eta
456,0.0005,3,4,0.4591,4,1.2087,0.2427,0.2904,low_eta
456,0.0005,4,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,4,1,0.4591,3,0.7732,0.0611,-0.1657,low_eta
456,0.0005,4,2,0.4591,4,1.352,0.0698,0.2608,low_eta
456,0.0005,4,3,0.4591,4,1.352,0.0698,0.2608,low_eta
456,0.0005,4,4,0.4591,4,1.352,0.0698,0.2608,low_eta
456,0.0005,5,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,5,1,0.4591,3,0.7732,0.0,-0.2268,low_eta
456,0.0005,5,2,0.4591,4,1.1451,0.1043,0.0884,low_eta
456,0.0005,5,3,0.4591,4,1.1451,0.1043,0.0884,low_eta
456,0.0005,5,4,0.4591,4,1.1451,0.3418,0.3259,low_eta
456,0.0005,6,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,6,1,0.4591,3,0.9219,0.0514,-0.0267,low_eta
456,0.0005,6,2,0.4591,4,1.3568,0.0667,0.2625,low_eta
456,0.0005,6,3,0.4591,4,1.3568,0.0667,0.2625,low_eta
456,0.0005,6,4,0.4591,4,1.3568,0.303,0.4988,low_eta
456,0.0005,7,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,7,1,0.4591,2,0.5436,0.2285,-0.0204,low_eta
456,0.0005,7,2,0.4591,3,1.0613,0.2294,0.2907,low_eta
456,0.0005,7,3,0.4591,3,1.0613,0.2294,0.2907,low_eta
456,0.0005,7,4,0.4591,4,1.1863,0.2933,0.3186,low_eta
456,0.0005,8,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,8,1,0.4591,2,0.6962,0.3963,0.3,low_eta
456,0.0005,8,2,0.4591,3,1.1995,0.3965,0.596,low_eta
456,0.0005,8,3,0.4591,3,1.1995,0.3965,0.596,low_eta
456,0.0005,8,4,0.4591,3,1.1995,0.4429,0.6424,low_eta
456,0.0005,9,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,9,1,0.4591,2,0.4138,0.1307,-0.248,low_eta
456,0.0005,9,2,0.4591,3,0.8167,0.1513,-0.032,low_eta
456,0.0005,9,3,0.4591,3,0.8167,0.1513,-0.032,low_eta
456,0.0005,9,4,0.4591,4,1.4183,0.4499,0.7072,low_eta
456,0.0005,10,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,10,1,0.4591,1,-0.0,0.2073,-0.2927,low_eta
456,0.0005,10,2,0.4591,1,-0.0,0.298,-0.202,low_eta
456,0.0005,10,3,0.4591,1,-0.0,0.298,-0.202,low_eta
456,0.0005,10,4,0.4591,2,0.5436,0.3093,0.0604,low_eta
456,0.0005,11,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,11,1,0.4591,3,1.0811,0.379,0.4601,low_eta
456,0.0005,11,2,0.4591,4,1.682,0.5183,1.0393,low_eta
456,0.0005,11,3,0.4591,4,1.682,0.5183,1.0393,low_eta
456,0.0005,11,4,0.4591,4,1.682,0.5574,1.0784,low_eta
456,0.0005,12,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,12,1,0.4591,2,0.4395,0.2584,-0.0946,low_eta
456,0.0005,12,2,0.4591,3,0.6999,0.3429,0.0428,low_eta
456,0.0005,12,3,0.4591,3,0.6999,0.3429,0.0428,low_eta
456,0.0005,12,4,0.4591,3,0.6999,0.4474,0.1473,low_eta
456,0.0005,13,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,13,1,0.4591,3,0.8031,0.1723,-0.0246,low_eta
456,0.0005,13,2,0.4591,4,1.0975,0.1746,0.1111,low_eta
456,0.0005,13,3,0.4591,4,1.0975,0.1746,0.1111,low_eta
456,0.0005,13,4,0.4591,4,1.0975,0.284,0.2205,low_eta
456,0.0005,14,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,14,1,0.4591,1,-0.0,0.298,-0.202,low_eta
456,0.0005,14,2,0.4591,1,-0.0,0.3481,-0.1519,low_eta
456,0.0005,14,3,0.4591,1,-0.0,0.3481,-0.1519,low_eta
456,0.0005,14,4,0.4591,1,-0.0,0.3481,-0.1519,low_eta
456,0.0005,15,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,15,1,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,15,2,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,15,3,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,15,4,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,16,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,16,1,0.4591,2,0.5436,0.2559,0.007,low_eta
456,0.0005,16,2,0.4591,3,1.0613,0.3714,0.4327,low_eta
456,0.0005,16,3,0.4591,3,1.0613,0.3714,0.4327,low_eta
456,0.0005,16,4,0.4591,3,1.0613,0.3714,0.4327,low_eta
456,0.0005,17,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,17,1,0.4591,2,0.65,0.0502,-0.0923,low_eta
456,0.0005,17,2,0.4591,3,1.0409,0.072,0.1129,low_eta
456,0.0005,17,3,0.4591,3,1.0409,0.072,0.1129,low_eta
456,0.0005,17,4,0.4591,3,1.0409,0.072,0.1129,low_eta
456,0.0005,18,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,18,1,0.4591,2,0.5586,0.0433,-0.1906,low_eta
456,0.0005,18,2,0.4591,3,1.0889,0.0735,0.1624,low_eta
456,0.0005,18,3,0.4591,3,1.0889,0.0735,0.1624,low_eta
456,0.0005,18,4,0.4591,4,1.2087,0.1529,0.2006,low_eta
456,0.0005,19,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,19,1,0.4591,3,1.0958,0.2304,0.3262,low_eta
456,0.0005,19,2,0.4591,4,1.6327,0.2375,0.7092,low_eta
456,0.0005,19,3,0.4591,4,1.6327,0.2375,0.7092,low_eta
456,0.0005,19,4,0.4591,4,1.6327,0.2898,0.7615,low_eta
456,0.0005,20,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,20,1,0.4591,2,0.6962,0.324,0.2277,low_eta
456,0.0005,20,2,0.4591,2,0.6962,0.44,0.3437,low_eta
456,0.0005,20,3,0.4591,2,0.6962,0.44,0.3437,low_eta
456,0.0005,20,4,0.4591,2,0.6962,0.44,0.3437,low_eta
456,0.0005,21,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,21,1,0.4591,3,1.2419,0.3294,0.5713,low_eta
456,0.0005,21,2,0.4591,4,1.8892,0.5369,1.2651,low_eta
456,0.0005,21,3,0.4591,4,1.8892,0.5369,1.2651,low_eta
456,0.0005,21,4,0.4591,4,1.8892,0.5369,1.2651,low_eta
456,0.0005,22,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,22,1,0.4591,1,-0.0,0.4369,-0.0631,low_eta
456,0.0005,22,2,0.4591,1,-0.0,0.6291,0.1291,low_eta
456,0.0005,22,3,0.4591,1,-0.0,0.6291,0.1291,low_eta
456,0.0005,22,4,0.4591,1,-0.0,0.6291,0.1291,low_eta
456,0.0005,23,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,23,1,0.4591,2,0.5665,0.2648,0.0388,low_eta
456,0.0005,23,2,0.4591,3,0.9056,0.3287,0.2343,low_eta
456,0.0005,23,3,0.4591,3,0.9056,0.3287,0.2343,low_eta
456,0.0005,23,4,0.4591,3,0.9056,0.3287,0.2343,low_eta
456,0.0005,24,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,24,1,0.4591,1,-0.0,0.2648,-0.2352,low_eta
456,0.0005,24,2,0.4591,1,-0.0,0.3287,-0.1713,low_eta
456,0.0005,24,3,0.4591,1,-0.0,0.3287,-0.1713,low_eta
456,0.0005,24,4,0.4591,1,-0.0,0.3287,-0.1713,low_eta
456,0.0005,25,0,0.4591,1,-0.0,0.0,-0.5,low_eta
456,0.0005,25,1,0.4591,2,0.258,0.1486,-0.3859,low_eta
456,0.0005,25,2,0.4591,3,0.5132,0.2119,-0.2749,low_eta
456,0.0005,25,3,0.4591,3,0.5132,0.2119,-0.2749,low_eta
456,0.0005,25,4,0.4591,3,0.5132,0.2119,-0.2749,low_eta
789,0.0005,1,0,0.4714,1,-0.0,,-0.5,"drift_missing,low_eta"
789,0.0005,1,1,0.4714,3,0.3832,,-0.6168,"drift_missing,low_eta"
789,0.0005,1,2,0.4714,4,0.7025,,-0.4585,"drift_missing,low_eta"
789,0.0005,1,3,0.4714,4,0.7025,,-0.4585,"drift_missing,low_eta"
789,0.0005,1,4,0.4714,4,0.7025,,-0.4585,"drift_missing,low_eta"
789,0.0005,2,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,2,1,0.4714,3,0.3148,0.043,-0.6422,low_eta
789,0.0005,2,2,0.4714,4,0.5346,0.0649,-0.5615,low_eta
789,0.0005,2,3,0.4714,4,0.5346,0.0649,-0.5615,low_eta
789,0.0005,2,4,0.4714,4,0.5346,0.0649,-0.5615,low_eta
789,0.0005,3,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,3,1,0.4714,3,0.3816,0.0548,-0.5636,low_eta
789,0.0005,3,2,0.4714,3,0.3816,0.1448,-0.4736,low_eta
789,0.0005,3,3,0.4714,3,0.3816,0.1448,-0.4736,low_eta
789,0.0005,3,4,0.4714,4,0.699,0.2247,-0.2373,low_eta
789,0.0005,4,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,4,1,0.4714,2,0.3534,0.1417,-0.2974,low_eta
789,0.0005,4,2,0.4714,2,0.3534,0.1417,-0.2974,low_eta
789,0.0005,4,3,0.4714,2,0.3534,0.1417,-0.2974,low_eta
789,0.0005,4,4,0.4714,2,0.3534,0.2236,-0.2155,low_eta
789,0.0005,5,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,5,1,0.4714,1,-0.0,0.1848,-0.3152,low_eta
789,0.0005,5,2,0.4714,1,-0.0,0.1848,-0.3152,low_eta
789,0.0005,5,3,0.4714,1,-0.0,0.1848,-0.3152,low_eta
789,0.0005,5,4,0.4714,1,-0.0,0.1848,-0.3152,low_eta
789,0.0005,6,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,6,1,0.4714,2,0.3095,0.1684,-0.3146,low_eta
789,0.0005,6,2,0.4714,2,0.3095,0.1684,-0.3146,low_eta
789,0.0005,6,3,0.4714,2,0.3095,0.1684,-0.3146,low_eta
789,0.0005,6,4,0.4714,2,0.3095,0.1684,-0.3146,low_eta
789,0.0005,7,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,7,1,0.4714,2,0.7219,0.1886,0.118,low_eta
789,0.0005,7,2,0.4714,2,0.7219,0.1886,0.118,low_eta
789,0.0005,7,3,0.4714,2,0.7219,0.1886,0.118,low_eta
789,0.0005,7,4,0.4714,2,0.7219,0.1886,0.118,low_eta
789,0.0005,8,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,8,1,0.4714,2,0.5033,0.3965,0.1073,low_eta
789,0.0005,8,2,0.4714,3,0.9864,0.4596,0.446,low_eta
789,0.0005,8,3,0.4714,3,0.9864,0.4596,0.446,low_eta
789,0.0005,8,4,0.4714,3,0.9864,0.4596,0.446,low_eta
789,0.0005,9,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,9,1,0.4714,3,0.4972,0.1811,-0.3217,low_eta
789,0.0005,9,2,0.4714,4,0.9,0.1865,-0.0745,low_eta
789,0.0005,9,3,0.4714,4,0.9,0.1865,-0.0745,low_eta
789,0.0005,9,4,0.4714,4,0.9,0.1865,-0.0745,low_eta
789,0.0005,10,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,10,1,0.4714,3,0.7229,0.0929,-0.1842,low_eta
789,0.0005,10,2,0.4714,4,1.1542,0.0967,0.0899,low_eta
789,0.0005,10,3,0.4714,4,1.1542,0.0967,0.0899,low_eta
789,0.0005,10,4,0.4714,4,1.1542,0.0967,0.0899,low_eta
789,0.0005,11,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,11,1,0.4714,3,0.9864,0.1061,0.0925,low_eta
789,0.0005,11,2,0.4714,4,1.4466,0.1122,0.3978,low_eta
789,0.0005,11,3,0.4714,4,1.4466,0.1122,0.3978,low_eta
789,0.0005,11,4,0.4714,4,1.4466,0.1122,0.3978,low_eta
789,0.0005,12,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,12,1,0.4714,1,-0.0,0.3481,-0.1519,low_eta
789,0.0005,12,2,0.4714,1,-0.0,0.4369,-0.0631,low_eta
789,0.0005,12,3,0.4714,1,-0.0,0.4369,-0.0631,low_eta
789,0.0005,12,4,0.4714,1,-0.0,0.4369,-0.0631,low_eta
789,0.0005,13,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,13,1,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,13,2,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,13,3,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,13,4,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,14,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,14,1,0.4714,2,0.3228,0.1734,-0.2963,low_eta
789,0.0005,14,2,0.4714,3,0.6402,0.2479,-0.1119,low_eta
789,0.0005,14,3,0.4714,3,0.6402,0.2479,-0.1119,low_eta
789,0.0005,14,4,0.4714,3,0.6402,0.2479,-0.1119,low_eta
789,0.0005,15,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,15,1,0.4714,3,0.9464,0.2319,0.1783,low_eta
789,0.0005,15,2,0.4714,4,1.6106,0.3268,0.7764,low_eta
789,0.0005,15,3,0.4714,4,1.6106,0.3268,0.7764,low_eta
789,0.0005,15,4,0.4714,4,1.6106,0.3268,0.7764,low_eta
789,0.0005,16,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,16,1,0.4714,3,1.0863,0.1011,0.1874,low_eta
789,0.0005,16,2,0.4714,4,1.659,0.1028,0.6008,low_eta
789,0.0005,16,3,0.4714,4,1.659,0.1028,0.6008,low_eta
789,0.0005,16,4,0.4714,4,1.659,0.1028,0.6008,low_eta
789,0.0005,17,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,17,1,0.4714,2,0.4138,0.258,-0.1207,low_eta
789,0.0005,17,2,0.4714,3,0.8167,0.306,0.1227,low_eta
789,0.0005,17,3,0.4714,3,0.8167,0.306,0.1227,low_eta
789,0.0005,17,4,0.4714,3,0.8167,0.306,0.1227,low_eta
789,0.0005,18,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,18,1,0.4714,2,0.5917,0.3374,0.1366,low_eta
789,0.0005,18,2,0.4714,3,1.1488,0.3495,0.4983,low_eta
789,0.0005,18,3,0.4714,3,1.1488,0.3495,0.4983,low_eta
789,0.0005,18,4,0.4714,3,1.1488,0.3495,0.4983,low_eta
789,0.0005,19,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,19,1,0.4714,3,0.7732,0.2139,-0.0129,low_eta
789,0.0005,19,2,0.4714,4,1.352,0.2144,0.4054,low_eta
789,0.0005,19,3,0.4714,4,1.352,0.2144,0.4054,low_eta
789,0.0005,19,4,0.4714,5,1.5059,0.3026,0.516,low_eta
789,0.0005,20,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,20,1,0.4714,2,0.4138,0.1989,-0.1798,low_eta
789,0.0005,20,2,0.4714,3,0.8167,0.2257,0.0424,low_eta
789,0.0005,20,3,0.4714,3,0.8167,0.2257,0.0424,low_eta
789,0.0005,20,4,0.4714,3,0.8167,0.286,0.1027,low_eta
789,0.0005,21,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,21,1,0.4714,2,0.6723,0.1188,-0.0014,low_eta
789,0.0005,21,2,0.4714,3,1.1596,0.1351,0.2947,low_eta
789,0.0005,21,3,0.4714,3,1.1596,0.1351,0.2947,low_eta
789,0.0005,21,4,0.4714,3,1.1596,0.1351,0.2947,low_eta
789,0.0005,22,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,22,1,0.4714,1,-0.0,0.3073,-0.1927,low_eta
789,0.0005,22,2,0.4714,1,-0.0,0.4067,-0.0933,low_eta
789,0.0005,22,3,0.4714,1,-0.0,0.4067,-0.0933,low_eta
789,0.0005,22,4,0.4714,1,-0.0,0.4067,-0.0933,low_eta
789,0.0005,23,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,23,1,0.4714,3,0.6402,0.2479,-0.1119,low_eta
789,0.0005,23,2,0.4714,4,1.1401,0.3592,0.3383,low_eta
789,0.0005,23,3,0.4714,4,1.1401,0.3592,0.3383,low_eta
789,0.0005,23,4,0.4714,4,1.1401,0.3592,0.3383,low_eta
789,0.0005,24,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,24,1,0.4714,1,-0.0,0.2479,-0.2521,low_eta
789,0.0005,24,2,0.4714,1,-0.0,0.3592,-0.1408,low_eta
789,0.0005,24,3,0.4714,1,-0.0,0.3592,-0.1408,low_eta
789,0.0005,24,4,0.4714,1,-0.0,0.3592,-0.1408,low_eta
789,0.0005,25,0,0.4714,1,-0.0,0.0,-0.5,low_eta
789,0.0005,25,1,0.4714,2,0.65,0.298,0.1555,low_eta
789,0.0005,25,2,0.4714,3,1.2516,0.4369,0.6885,low_eta
789,0.0005,25,3,0.4714,3,1.2516,0.4369,0.6885,low_eta
789,0.0005,25,4,0.4714,3,1.2516,0.4369,0.6885,low_eta
999,0.0005,1,0,0.4987,1,-0.0,,-0.5,"drift_missing,low_eta"
999,0.0005,1,1,0.4987,2,0.1858,,-0.6067,"drift_missing,low_eta"
999,0.0005,1,2,0.4987,3,0.3704,,-0.6296,"drift_missing,low_eta"
999,0.0005,1,3,0.4987,3,0.3704,,-0.6296,"drift_missing,low_eta"
999,0.0005,1,4,0.4987,3,0.3704,,-0.6296,"drift_missing,low_eta"
999,0.0005,2,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,2,1,0.4987,3,0.8877,0.2517,0.1394,low_eta
999,0.0005,2,2,0.4987,4,1.441,0.3281,0.6081,low_eta
999,0.0005,2,3,0.4987,4,1.441,0.3281,0.6081,low_eta
999,0.0005,2,4,0.4987,4,1.441,0.3281,0.6081,low_eta
999,0.0005,3,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,3,1,0.4987,2,0.6098,0.1963,0.0136,low_eta
999,0.0005,3,2,0.4987,3,0.8842,0.2468,0.131,low_eta
999,0.0005,3,3,0.4987,3,0.8842,0.2468,0.131,low_eta
999,0.0005,3,4,0.4987,3,0.8842,0.2468,0.131,low_eta
999,0.0005,4,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,4,1,0.4987,2,0.5436,0.371,0.1221,low_eta
999,0.0005,4,2,0.4987,3,1.0613,0.3874,0.4487,low_eta
999,0.0005,4,3,0.4987,3,1.0613,0.3874,0.4487,low_eta
999,0.0005,4,4,0.4987,3,1.0613,0.3874,0.4487,low_eta
999,0.0005,5,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,5,1,0.4987,2,0.5033,0.0183,-0.2709,low_eta
999,0.0005,5,2,0.4987,3,0.9864,0.0278,0.0142,low_eta
999,0.0005,5,3,0.4987,3,0.9864,0.0278,0.0142,low_eta
999,0.0005,5,4,0.4987,4,1.0975,0.1953,0.1318,low_eta
999,0.0005,6,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,6,1,0.4987,2,0.3912,0.0499,-0.3514,low_eta
999,0.0005,6,2,0.4987,3,0.7732,0.0745,-0.1523,low_eta
999,0.0005,6,3,0.4987,3,0.7732,0.0745,-0.1523,low_eta
999,0.0005,6,4,0.4987,3,0.7732,0.1798,-0.047,low_eta
999,0.0005,7,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,7,1,0.4987,1,-0.0,0.1989,-0.3011,low_eta
999,0.0005,7,2,0.4987,1,-0.0,0.2856,-0.2144,low_eta
999,0.0005,7,3,0.4987,1,-0.0,0.2856,-0.2144,low_eta
999,0.0005,7,4,0.4987,1,-0.0,0.2856,-0.2144,low_eta
999,0.0005,8,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,8,1,0.4987,2,0.7219,0.3287,0.2581,low_eta
999,0.0005,8,2,0.4987,3,1.1568,0.4113,0.5681,low_eta
999,0.0005,8,3,0.4987,3,1.1568,0.4113,0.5681,low_eta
999,0.0005,8,4,0.4987,3,1.1568,0.4113,0.5681,low_eta
999,0.0005,9,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,9,1,0.4987,3,1.0863,0.3862,0.4725,low_eta
999,0.0005,9,2,0.4987,4,1.659,0.4041,0.9021,low_eta
999,0.0005,9,3,0.4987,4,1.659,0.4041,0.9021,low_eta
999,0.0005,9,4,0.4987,4,1.659,0.4041,0.9021,low_eta
999,0.0005,10,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,10,1,0.4987,2,0.4395,0.3597,0.0067,low_eta
999,0.0005,10,2,0.4987,3,0.8659,0.3908,0.2567,low_eta
999,0.0005,10,3,0.4987,3,0.8659,0.3908,0.2567,low_eta
999,0.0005,10,4,0.4987,3,0.8659,0.3908,0.2567,low_eta
999,0.0005,11,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,11,1,0.4987,1,-0.0,0.2168,-0.2832,low_eta
999,0.0005,11,2,0.4987,1,-0.0,0.3122,-0.1878,low_eta
999,0.0005,11,3,0.4987,1,-0.0,0.3122,-0.1878,low_eta
999,0.0005,11,4,0.4987,1,-0.0,0.3122,-0.1878,low_eta
999,0.0005,12,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,12,1,0.4987,2,1.0,0.5579,0.7654,low_eta
999,0.0005,12,2,0.4987,2,1.0,1.0,1.2075,low_eta
999,0.0005,12,3,0.4987,2,1.0,1.0,1.2075,low_eta
999,0.0005,12,4,0.4987,2,1.0,1.0,1.2075,low_eta
999,0.0005,13,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,13,1,0.4987,2,0.6194,0.5995,0.4264,low_eta
999,0.0005,13,2,0.4987,3,1.1982,0.8618,1.06,low_eta
999,0.0005,13,3,0.4987,3,1.1982,0.8618,1.06,low_eta
999,0.0005,13,4,0.4987,3,1.1982,0.8618,1.06,low_eta
999,0.0005,14,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,14,1,0.4987,1,-0.0,0.2856,-0.2144,low_eta
999,0.0005,14,2,0.4987,1,-0.0,0.4173,-0.0827,low_eta
999,0.0005,14,3,0.4987,1,-0.0,0.4173,-0.0827,low_eta
999,0.0005,14,4,0.4987,1,-0.0,0.4173,-0.0827,low_eta
999,0.0005,15,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,15,1,0.4987,2,0.971,0.4863,0.6648,low_eta
999,0.0005,15,2,0.4987,3,1.361,0.5579,0.9189,low_eta
999,0.0005,15,3,0.4987,3,1.361,0.5579,0.9189,low_eta
999,0.0005,15,4,0.4987,3,1.361,0.5579,0.9189,low_eta
999,0.0005,16,0,0.4987,1,-0.0,0.0,-0.5,low_eta
999,0.0005,16,1,0.4987,2,0.9183,0.0588,0.1846,low_eta
999,0.0005,16,2,0.4987,3,1.585,0.2492,0.8342,low_eta
